id,lat,lon,E,N
716,6.48385816,-73.93631528,617616.051672393,716815.080159467
717,6.48313292,-73.93631528,617616.2197816592,716734.8955286602
718,6.48240768,-73.93631528,617616.3878721965,716654.7109000612
719,6.48168244,-73.93631528,617616.5559440048,716574.5262736701
720,6.4809572,-73.93631528,617616.7239970841,716494.3416494863
721,6.48023196,-73.93631528,617616.8920314345,716414.15702751
722,6.47950672,-73.93631528,617617.0600470558,716333.9724077409
723,6.47878148,-73.93631528,617617.2280439482,716253.787790178
724,6.47805624,-73.93631528,617617.3960221113,716173.6031748219
725,6.477331,-73.93631528,617617.5639815455,716093.4185616722
726,6.47660576,-73.93631528,617617.7319222506,716013.2339507283
727,6.47588052,-73.93631528,617617.8998442264,715933.0493419903
728,6.47515528,-73.93631528,617618.0677474733,715852.8647354579
729,6.47443004,-73.93631528,617618.2356319907,715772.6801311309
730,6.4737048,-73.93631528,617618.403497779,715692.4955290087
731,6.47297956,-73.93631528,617618.5713448381,715612.3109290913
732,6.47225432,-73.93631528,617618.739173168,715532.1263313788
733,6.47152908,-73.93631528,617618.9069827686,715451.9417358704
734,6.47080384,-73.93631528,617619.0747736397,715371.7571425661
735,6.4700786,-73.93631528,617619.2425457815,715291.5725514657
736,6.46935336,-73.93631528,617619.410299194,715211.387962569
737,6.46862812,-73.93631528,617619.5780338771,715131.2033758757
738,6.46790288,-73.93631528,617619.7457498307,715051.0187913852
739,6.46717764,-73.93631528,617619.913447055,714970.8342090978
740,6.4664524,-73.93631528,617620.0811255499,714890.6496290131
741,6.46572716,-73.93631528,617620.2487853151,714810.4650511307
742,6.46500192,-73.93631528,617620.4164263508,714730.2804754504
743,6.46427668,-73.93631528,617620.584048657,714650.0959019721
744,6.46355144,-73.93631528,617620.7516522337,714569.9113306954
745,6.4628262,-73.93631528,617620.9192370807,714489.7267616201
746,6.46210096,-73.93631528,617621.0868031981,714409.5421947461
747,6.46137572,-73.93631528,617621.2543505859,714329.357630073
748,6.46065048,-73.93631528,617621.421879244,714249.1730676005
749,6.45992524,-73.93631528,617621.5893891724,714168.9885073286
750,6.549855,-73.93459283,617791.13041419,724112.2945270479
751,6.54912976,-73.93459283,617791.3005028212,724032.1096503774
752,6.54840452,-73.93459283,617791.4705726956,723951.9247759369
753,6.54767928,-73.93459283,617791.640623813,723871.7399037256
754,6.54695404,-73.93459283,617791.8106561734,723791.5550337437
755,6.5462288,-73.93459283,617791.9806697768,723711.3701659909
756,6.54550356,-73.93459283,617792.1506646231,723631.1853004673
757,6.54477832,-73.93459283,617792.3206407124,723551.0004371718
758,6.54405308,-73.93459283,617792.4905980446,723470.8155761049
759,6.54332784,-73.93459283,617792.6605366197,723390.6307172662
760,6.5426026,-73.93459283,617792.8304564377,723310.4458606553
761,6.54187736,-73.93459283,617793.0003574985,723230.2610062719
762,6.54115212,-73.93459283,617793.1702398021,723150.076154116
763,6.54042688,-73.93459283,617793.3401033485,723069.8913041872
764,6.53970164,-73.93459283,617793.5099481377,722989.7064564853
765,6.5389764,-73.93459283,617793.6797741696,722909.5216110104
766,6.53825116,-73.93459283,617793.8495814442,722829.3367677615
767,6.53752592,-73.93459283,617794.0193699615,722749.1519267389
768,6.53680068,-73.93459283,617794.1891397214,722668.9670879423
769,6.53607544,-73.93459283,617794.358890724,722588.7822513714
770,6.5353502,-73.93459283,617794.5286229692,722508.597417026
771,6.53462496,-73.93459283,617794.698336457,722428.4125849056
772,6.53389972,-73.93459283,617794.8680311873,722348.2277550102
773,6.53317448,-73.93459283,617795.0377071602,722268.0429273397
774,6.53244924,-73.93459283,617795.2073643756,722187.8581018936
775,6.531724,-73.93459283,617795.3770028334,722107.6732786716
776,6.53099876,-73.93459283,617795.5466225337,722027.4884576737
777,6.53027352,-73.93459283,617795.7162234765,721947.3036388993
778,6.52954828,-73.93459283,617795.8858056616,721867.1188223489
779,6.52882304,-73.93459283,617796.0553690891,721786.9340080214
780,6.5280978,-73.93459283,617796.2249137589,721706.749195917
781,6.52737256,-73.93459283,617796.3944396711,721626.5643860354
782,6.52664732,-73.93459283,617796.5639468256,721546.3795783764
783,6.52592208,-73.93459283,617796.7334352224,721466.1947729395
784,6.52519684,-73.93459283,617796.9029048614,721386.009969725
785,6.5244716,-73.93459283,617797.0723557426,721305.8251687321
786,6.52374636,-73.93459283,617797.2417878661,721225.6403699607
787,6.52302112,-73.93459283,617797.4112012316,721145.4555734107
788,6.52229588,-73.93459283,617797.5805958394,721065.2707790817
789,6.52157064,-73.93459283,617797.7499716893,720985.0859869736
790,6.5208454,-73.93459283,617797.9193287813,720904.901197086
791,6.52012016,-73.93459283,617798.0886671153,720824.716409419
792,6.51939492,-73.93459283,617798.2579866913,720744.5316239719
793,6.51866968,-73.93459283,617798.4272875094,720664.3468407446
794,6.51794444,-73.93459283,617798.5965695695,720584.162059737
795,6.5172192,-73.93459283,617798.7658328715,720503.9772809489
796,6.51649396,-73.93459283,617798.9350774155,720423.7925043798
797,6.51576872,-73.93459283,617799.1043032015,720343.6077300296
798,6.51504348,-73.93459283,617799.2735102293,720263.4229578982
799,6.51431824,-73.93459283,617799.442698499,720183.238187985
800,6.513593,-73.93459283,617799.6118680105,720103.0534202901
801,6.51286776,-73.93459283,617799.7810187638,720022.868654813
802,6.51214252,-73.93459283,617799.950150759,719942.6838915538
803,6.51141728,-73.93459283,617800.1192639958,719862.4991305118
804,6.51069204,-73.93459283,617800.2883584744,719782.3143716871
805,6.5099668,-73.93459283,617800.4574341947,719702.1296150794
806,6.50924156,-73.93459283,617800.6264911568,719621.9448606885
807,6.50851632,-73.93459283,617800.7955293604,719541.7601085138
808,6.50779108,-73.93459283,617800.9645488057,719461.5753585553
809,6.50706584,-73.93459283,617801.1335494926,719381.3906108132
810,6.5063406,-73.93459283,617801.3025314211,719301.2058652863
811,6.50561536,-73.93459283,617801.4714945911,719221.0211219753
812,6.50489012,-73.93459283,617801.6404390028,719140.8363808793
813,6.50416488,-73.93459283,617801.8093646559,719060.6516419986
814,6.50343964,-73.93459283,617801.9782715505,718980.4669053323
815,6.5027144,-73.93459283,617802.1471596865,718900.2821708809
816,6.50198916,-73.93459283,617802.3160290639,718820.0974386436
817,6.50126392,-73.93459283,617802.4848796829,718739.9127086202
818,6.50053868,-73.93459283,617802.6537115431,718659.7279808108
819,6.49981344,-73.93459283,617802.8225246447,718579.5432552147
820,6.4990882,-73.93459283,617802.9913189877,718499.3585318321
821,6.49836296,-73.93459283,617803.1600945719,718419.1738106627
822,6.49763772,-73.93459283,617803.3288513974,718338.989091706
823,6.49691248,-73.93459283,617803.4975894642,718258.8043749618
824,6.49618724,-73.93459283,617803.6663087722,718178.6196604302
825,6.495462,-73.93459283,617803.8350093213,718098.4349481103
826,6.49473676,-73.93459283,617804.0036911117,718018.2502380025
827,6.49401152,-73.93459283,617804.1723541432,717938.0655301063
828,6.49328628,-73.93459283,617804.340998416,717857.8808244214
829,6.49256104,-73.93459283,617804.5096239296,717777.6961209477
830,6.4918358,-73.93459283,617804.6782306845,717697.5114196847
831,6.49111056,-73.93459283,617804.8468186803,717617.3267206325
832,6.49038532,-73.93459283,617805.0153879172,717537.1420237905
833,6.48966008,-73.93459283,617805.1839383951,717456.957329159
834,6.48893484,-73.93459283,617805.352470114,717376.7726367372
835,6.4882096,-73.93459283,617805.5209830737,717296.5879465252
836,6.48748436,-73.93459283,617805.6894772745,717216.4032585223
837,6.48675912,-73.93459283,617805.8579527162,717136.218572729
838,6.48603388,-73.93459283,617806.0264093988,717056.0338891444
839,6.48530864,-73.93459283,617806.1948473221,716975.8492077684
840,6.4845834,-73.93459283,617806.3632664862,716895.6645286011
841,6.48385816,-73.93459283,617806.5316668912,716815.4798516419
842,6.48313292,-73.93459283,617806.7000485369,716735.2951768907
843,6.48240768,-73.93459283,617806.8684114233,716655.110504347
844,6.48168244,-73.93459283,617807.0367555504,716574.9258340112
845,6.4809572,-73.93459283,617807.2050809184,716494.7411658822
846,6.48023196,-73.93459283,617807.373387527,716414.5564999605
847,6.47950672,-73.93459283,617807.5416753761,716334.3718362455
848,6.47878148,-73.93459283,617807.7099444659,716254.187174737
849,6.47805624,-73.93459283,617807.8781947964,716174.0025154348
850,6.477331,-73.93459283,617808.0464263674,716093.8178583386
851,6.47660576,-73.93459283,617808.2146391788,716013.633203448
852,6.47588052,-73.93459283,617808.3828332308,715933.448550763
853,6.47515528,-73.93459283,617808.5510085233,715853.2639002835
854,6.47443004,-73.93459283,617808.7191650562,715773.0792520089
855,6.4737048,-73.93459283,617808.8873028297,715692.8946059392
856,6.47297956,-73.93459283,617809.0554218434,715612.7099620738
857,6.47225432,-73.93459283,617809.2235220978,715532.5253204132
858,6.47152908,-73.93459283,617809.3916035923,715452.3406809563
859,6.47080384,-73.93459283,617809.5596663272,715372.1560437034
860,6.4700786,-73.93459283,617809.7277103025,715291.9714086539
861,6.46935336,-73.93459283,617809.8957355178,715211.7867758081
862,6.46862812,-73.93459283,617810.0637419737,715131.6021451652
863,6.46790288,-73.93459283,617810.2317296697,715051.417516725
864,6.46717764,-73.93459283,617810.3996986059,714971.2328904875
865,6.4664524,-73.93459283,617810.5676487823,714891.0482664527
866,6.46572716,-73.93459283,617810.7355801988,714810.8636446198
867,6.46500192,-73.93459283,617810.9034928555,714730.6790249888
868,6.46427668,-73.93459283,617811.0713867523,714650.4944075596
869,6.46355144,-73.93459283,617811.2392618891,714570.3097923315
870,6.4628262,-73.93459283,617811.4071182661,714490.1251793049
871,6.46210096,-73.93459283,617811.574955883,714409.940568479
872,6.46137572,-73.93459283,617811.74277474,714329.755959854
873,6.46065048,-73.93459283,617811.910574837,714249.5713534291
874,6.45992524,-73.93459283,617812.0783561738,714169.3867492047
875,6.549855,-73.93287039,617981.58449381,724112.6988682915
876,6.54912976,-73.93287039,617981.7548575811,724032.5139476289
877,6.54840452,-73.93287039,617981.925202565,723952.3290291962
878,6.54767928,-73.93287039,617982.0955287617,723872.1441129926
879,6.54695404,-73.93287039,617982.2658361711,723791.9591990181
880,6.5462288,-73.93287039,617982.4361247931,723711.7742872724
881,6.54550356,-73.93287039,617982.6063946277,723631.5893777554
882,6.54477832,-73.93287039,617982.776645675,723551.4044704665
883,6.54405308,-73.93287039,617982.9468779347,723471.2195654061
884,6.54332784,-73.93287039,617983.1170914071,723391.0346625735
885,6.5426026,-73.93287039,617983.2872860918,723310.8497619682
886,6.54187736,-73.93287039,617983.4574619893,723230.6648635904
887,6.54115212,-73.93287039,617983.6276190991,723150.4799674398
888,6.54042688,-73.93287039,617983.7977574213,723070.2950735161
889,6.53970164,-73.93287039,617983.967876956,722990.110181819
890,6.5389764,-73.93287039,617984.1379777031,722909.9252923484
891,6.53825116,-73.93287039,617984.3080596626,722829.7404051038
892,6.53752592,-73.93287039,617984.4781228343,722749.5555200852
893,6.53680068,-73.93287039,617984.6481672184,722669.3706372923
894,6.53607544,-73.93287039,617984.818192815,722589.1857567248
895,6.5353502,-73.93287039,617984.9881996235,722509.0008783826
896,6.53462496,-73.93287039,617985.1581876444,722428.8160022652
897,6.53389972,-73.93287039,617985.3281568775,722348.6311283724
898,6.53317448,-73.93287039,617985.498107323,722268.4462567044
899,6.53244924,-73.93287039,617985.6680389803,722188.2613872604
900,6.531724,-73.93287039,617985.83795185,722108.0765200403
901,6.53099876,-73.93287039,617986.0078459317,722027.891655044
902,6.53027352,-73.93287039,617986.1777212255,721947.7067922712
903,6.52954828,-73.93287039,617986.3475777314,721867.5219317218
904,6.52882304,-73.93287039,617986.5174154493,721787.3370733953
905,6.5280978,-73.93287039,617986.6872343792,721707.1522172915
906,6.52737256,-73.93287039,617986.8570345211,721626.9673634103
907,6.52664732,-73.93287039,617987.026815875,721546.7825117513
908,6.52592208,-73.93287039,617987.1965784407,721466.5976623144
909,6.52519684,-73.93287039,617987.3663222184,721386.4128150995
910,6.5244716,-73.93287039,617987.536047208,721306.2279701058
911,6.52374636,-73.93287039,617987.7057534094,721226.0431273335
912,6.52302112,-73.93287039,617987.8754408227,721145.8582867824
913,6.52229588,-73.93287039,617988.0451094478,721065.673448452
914,6.52157064,-73.93287039,617988.2147592846,720985.4886123422
915,6.5208454,-73.93287039,617988.3843903332,720905.3037784528
916,6.52012016,-73.93287039,617988.5540025935,720825.1189467834
917,6.51939492,-73.93287039,617988.7235960655,720744.934117334
918,6.51866968,-73.93287039,617988.8931707492,720664.7492901041
919,6.51794444,-73.93287039,617989.0627266446,720584.5644650934
920,6.5172192,-73.93287039,617989.2322637516,720504.379642302
921,6.51649396,-73.93287039,617989.40178207,720424.1948217294
922,6.51576872,-73.93287039,617989.5712816003,720344.0100033756
923,6.51504348,-73.93287039,617989.7407623419,720263.8251872401
924,6.51431824,-73.93287039,617989.9102242951,720183.6403733228
925,6.513593,-73.93287039,617990.0796674598,720103.4555616233
926,6.51286776,-73.93287039,617990.249091836,720023.2707521415
927,6.51214252,-73.93287039,617990.4184974236,719943.0859448774
928,6.51141728,-73.93287039,617990.5878842226,719862.9011398299
929,6.51069204,-73.93287039,617990.7572522331,719782.7163369999
930,6.5099668,-73.93287039,617990.926601455,719702.5315363862
931,6.50924156,-73.93287039,617991.0959318881,719622.3467379891
932,6.50851632,-73.93287039,617991.2652435326,719542.1619418084
933,6.50779108,-73.93287039,617991.4345363883,719461.9771478431
934,6.50706584,-73.93287039,617991.6038104554,719381.7923560943
935,6.5063406,-73.93287039,617991.7730657336,719301.6075665605
936,6.50561536,-73.93287039,617991.9423022231,719221.422779242
937,6.50489012,-73.93287039,617992.1115199237,719141.2379941384
938,6.50416488,-73.93287039,617992.2807188355,719061.05321125
939,6.50343964,-73.93287039,617992.4498989586,718980.8684305755
940,6.5027144,-73.93287039,617992.6190602926,718900.6836521156
941,6.50198916,-73.93287039,617992.7882028378,718820.4988758699
942,6.50126392,-73.93287039,617992.957326594,718740.3141018376
943,6.50053868,-73.93287039,617993.1264315613,718660.1293300191
944,6.49981344,-73.93287039,617993.2955177396,718579.9445604137
945,6.4990882,-73.93287039,617993.4645851288,718499.7597930215
946,6.49836296,-73.93287039,617993.6336337291,718419.5750278422
947,6.49763772,-73.93287039,617993.8026635402,718339.3902648753
948,6.49691248,-73.93287039,617993.9716745623,718259.2055041206
949,6.49618724,-73.93287039,617994.1406667952,718179.0207455783
950,6.495462,-73.93287039,617994.309640239,718098.8359892475
951,6.49473676,-73.93287039,617994.4785948936,718018.6512351286
952,6.49401152,-73.93287039,617994.6475307591,717938.4664832208
953,6.49328628,-73.93287039,617994.8164478353,717858.2817335244
954,6.49256104,-73.93287039,617994.9853461223,717778.0969860386
955,6.4918358,-73.93287039,617995.15422562,717697.9122407637
956,6.49111056,-73.93287039,617995.3230863283,717617.7274976989
957,6.49038532,-73.93287039,617995.4919282475,717537.5427568443
958,6.48966008,-73.93287039,617995.6607513772,717457.3580181997
959,6.48893484,-73.93287039,617995.8295557176,717377.1732817648
960,6.4882096,-73.93287039,617995.9983412686,717296.9885475393
961,6.48748436,-73.93287039,617996.1671080301,717216.8038155228
962,6.48675912,-73.93287039,617996.3358560023,717136.6190857154
963,6.48603388,-73.93287039,617996.5045851849,717056.4343581166
964,6.48530864,-73.93287039,617996.673295578,716976.2496327262
965,6.4845834,-73.93287039,617996.8419871816,716896.064909544
966,6.48385816,-73.93287039,617997.0106599956,716815.8801885699
967,6.48313292,-73.93287039,617997.1793140201,716735.6954698033
968,6.48240768,-73.93287039,617997.347949255,716655.5107532443
969,6.48168244,-73.93287039,617997.5165657002,716575.3260388925
970,6.4809572,-73.93287039,617997.6851633559,716495.1413267477
971,6.48023196,-73.93287039,617997.8537422217,716414.9566168095
972,6.47950672,-73.93287039,617998.022302298,716334.7719090781
973,6.47878148,-73.93287039,617998.1908435844,716254.5872035527
974,6.47805624,-73.93287039,617998.3593660812,716174.4025002333
975,6.477331,-73.93287039,617998.5278697881,716094.2177991199
976,6.47660576,-73.93287039,617998.6963547053,716014.0331002118
977,6.47588052,-73.93287039,617998.8648208325,715933.8484035091
978,6.47515528,-73.93287039,617999.03326817,715853.6637090115
979,6.47443004,-73.93287039,617999.2016967176,715773.4790167185
980,6.4737048,-73.93287039,617999.3701064752,715693.2943266303
981,6.47297956,-73.93287039,617999.538497443,715613.1096387461
982,6.47225432,-73.93287039,617999.7068696207,715532.9249530663
983,6.47152908,-73.93287039,617999.8752230086,715452.7402695902
984,6.47080384,-73.93287039,618000.0435576063,715372.5555883176
985,6.4700786,-73.93287039,618000.211873414,715292.3709092482
986,6.46935336,-73.93287039,618000.3801704317,715212.1862323823
987,6.46862812,-73.93287039,618000.5484486594,715132.0015577191
988,6.46790288,-73.93287039,618000.7167080968,715051.8168852584
989,6.46717764,-73.93287039,618000.8849487442,714971.6322150001
990,6.4664524,-73.93287039,618001.0531706014,714891.4475469439
991,6.46572716,-73.93287039,618001.2213736684,714811.2628810897
992,6.46500192,-73.93287039,618001.3895579452,714731.0782174371
993,6.46427668,-73.93287039,618001.5577234317,714650.893555986
994,6.46355144,-73.93287039,618001.725870128,714570.7088967358
995,6.4628262,-73.93287039,618001.8939980341,714490.5242396866
996,6.46210096,-73.93287039,618002.0621071497,714410.3395848382
997,6.46137572,-73.93287039,618002.2301974752,714330.1549321902
998,6.46065048,-73.93287039,618002.3982690101,714249.9702817423
999,6.45992524,-73.93287039,618002.5663217546,714169.7856334943
1000,6.549855,-73.93114794,618172.0397837273,724113.1038654337
1001,6.54912976,-73.93114794,618172.2104226408,724032.918900708
1002,6.54840452,-73.93114794,618172.3810427368,723952.7339382117
1003,6.54767928,-73.93114794,618172.5516440151,723872.5489779443
1004,6.54695404,-73.93114794,618172.7222264757,723792.3640199057
1005,6.5462288,-73.93114794,618172.8927901187,723712.1790640956
1006,6.54550356,-73.93114794,618173.063334944,723631.9941105143
1007,6.54477832,-73.93114794,618173.2338609514,723551.8091591606
1008,6.54405308,-73.93114794,618173.4043681411,723471.6242100351
1009,6.54332784,-73.93114794,618173.5748565131,723391.4392631369
1010,6.5426026,-73.93114794,618173.7453260671,723311.2543184663
1011,6.54187736,-73.93114794,618173.9157768034,723231.0693760227
1012,6.54115212,-73.93114794,618174.0862087217,723150.8844358058
1013,6.54042688,-73.93114794,618174.2566218222,723070.6994978158
1014,6.53970164,-73.93114794,618174.4270161049,722990.5145620521
1015,6.5389764,-73.93114794,618174.5973915695,722910.3296285146
1016,6.53825116,-73.93114794,618174.7677482162,722830.144697203
1017,6.53752592,-73.93114794,618174.9380860449,722749.9597681168
1018,6.53680068,-73.93114794,618175.1084050555,722669.7748412562
1019,6.53607544,-73.93114794,618175.278705248,722589.589916621
1020,6.5353502,-73.93114794,618175.4489866226,722509.4049942106
1021,6.53462496,-73.93114794,618175.6192491789,722429.2200740247
1022,6.53389972,-73.93114794,618175.7894929172,722349.0351560635
1023,6.53317448,-73.93114794,618175.9597178374,722268.8502403263
1024,6.53244924,-73.93114794,618176.1299239392,722188.6653268131
1025,6.531724,-73.93114794,618176.300111223,722108.4804155236
1026,6.53099876,-73.93114794,618176.4702796885,722028.2955064577
1027,6.53027352,-73.93114794,618176.6404293358,721948.1105996149
1028,6.52954828,-73.93114794,618176.8105601647,721867.9256949953
1029,6.52882304,-73.93114794,618176.9806721754,721787.7407925983
1030,6.5280978,-73.93114794,618177.1507653677,721707.5558924237
1031,6.52737256,-73.93114794,618177.3208397416,721627.3709944717
1032,6.52664732,-73.93114794,618177.4908952973,721547.1860987415
1033,6.52592208,-73.93114794,618177.6609320345,721467.0012052329
1034,6.52519684,-73.93114794,618177.8309499532,721386.8163139462
1035,6.5244716,-73.93114794,618178.0009490534,721306.6314248806
1036,6.52374636,-73.93114794,618178.1709293352,721226.446538036
1037,6.52302112,-73.93114794,618178.3408907985,721146.2616534124
1038,6.52229588,-73.93114794,618178.5108334431,721066.076771009
1039,6.52157064,-73.93114794,618178.6807572694,720985.8918908263
1040,6.5208454,-73.93114794,618178.850662277,720905.7070128635
1041,6.52012016,-73.93114794,618179.0205484659,720825.5221371206
1042,6.51939492,-73.93114794,618179.1904158362,720745.3372635971
1043,6.51866968,-73.93114794,618179.3602643879,720665.1523922933
1044,6.51794444,-73.93114794,618179.5300941209,720584.9675232082
1045,6.5172192,-73.93114794,618179.6999050351,720504.7826563424
1046,6.51649396,-73.93114794,618179.8696971305,720424.5977916949
1047,6.51576872,-73.93114794,618180.0394704073,720344.412929266
1048,6.51504348,-73.93114794,618180.2092248652,720264.228069055
1049,6.51431824,-73.93114794,618180.3789605043,720184.043211062
1050,6.513593,-73.93114794,618180.5486773246,720103.8583552866
1051,6.51286776,-73.93114794,618180.7183753259,720023.6735017287
1052,6.51214252,-73.93114794,618180.8880545084,719943.4886503882
1053,6.51141728,-73.93114794,618181.057714872,719863.3038012643
1054,6.51069204,-73.93114794,618181.2273564165,719783.1189543571
1055,6.5099668,-73.93114794,618181.3969791422,719702.9341096664
1056,6.50924156,-73.93114794,618181.5665830488,719622.749267192
1057,6.50851632,-73.93114794,618181.7361681365,719542.5644269334
1058,6.50779108,-73.93114794,618181.905734405,719462.3795888904
1059,6.50706584,-73.93114794,618182.0752818545,719382.1947530631
1060,6.5063406,-73.93114794,618182.2448104849,719302.0099194507
1061,6.50561536,-73.93114794,618182.4143202961,719221.8250880537
1062,6.50489012,-73.93114794,618182.5838112882,719141.6402588713
1063,6.50416488,-73.93114794,618182.7532834611,719061.4554319035
1064,6.50343964,-73.93114794,618182.9227368148,718981.2706071497
1065,6.5027144,-73.93114794,618183.0921713493,718901.0857846101
1066,6.50198916,-73.93114794,618183.2615870645,718820.9009642842
1067,6.50126392,-73.93114794,618183.4309839604,718740.7161461718
1068,6.50053868,-73.93114794,618183.6003620371,718660.5313302726
1069,6.49981344,-73.93114794,618183.7697212944,718580.3465165865
1070,6.4990882,-73.93114794,618183.9390617323,718500.1617051134
1071,6.49836296,-73.93114794,618184.1083833509,718419.9768958527
1072,6.49763772,-73.93114794,618184.27768615,718339.7920888043
1073,6.49691248,-73.93114794,618184.4469701297,718259.6072839679
1074,6.49618724,-73.93114794,618184.61623529,718179.4224813436
1075,6.495462,-73.93114794,618184.7854816307,718099.2376809304
1076,6.49473676,-73.93114794,618184.954709152,718019.0528827289
1077,6.49401152,-73.93114794,618185.1239178537,717938.8680867384
1078,6.49328628,-73.93114794,618185.2931077358,717858.6832929588
1079,6.49256104,-73.93114794,618185.4622787983,717778.4985013898
1080,6.4918358,-73.93114794,618185.6314310413,717698.3137120312
1081,6.49111056,-73.93114794,618185.8005644645,717618.1289248826
1082,6.49038532,-73.93114794,618185.9696790682,717537.9441399438
1083,6.48966008,-73.93114794,618186.1387748522,717457.759357215
1084,6.48893484,-73.93114794,618186.3078518163,717377.5745766954
1085,6.4882096,-73.93114794,618186.4769099609,717297.3897983851
1086,6.48748436,-73.93114794,618186.6459492856,717217.2050222834
1087,6.48675912,-73.93114794,618186.8149697905,717137.0202483907
1088,6.48603388,-73.93114794,618186.9839714756,717056.835476706
1089,6.48530864,-73.93114794,618187.1529543408,716976.65070723
1090,6.4845834,-73.93114794,618187.3219183862,716896.4659399616
1091,6.48385816,-73.93114794,618187.4908636117,716816.2811749009
1092,6.48313292,-73.93114794,618187.6597900172,716736.096412048
1093,6.48240768,-73.93114794,618187.8286976028,716655.9116514019
1094,6.48168244,-73.93114794,618187.9975863685,716575.7268929629
1095,6.4809572,-73.93114794,618188.166456314,716495.5421367307
1096,6.48023196,-73.93114794,618188.3353074398,716415.357382705
1097,6.47950672,-73.93114794,618188.5041397453,716335.1726308855
1098,6.47878148,-73.93114794,618188.6729532308,716254.987881272
1099,6.47805624,-73.93114794,618188.8417478962,716174.8031338641
1100,6.477331,-73.93114794,618189.0105237415,716094.6183886621
1101,6.47660576,-73.93114794,618189.1792807666,716014.4336456651
1102,6.47588052,-73.93114794,618189.3480189715,715934.248904873
1103,6.47515528,-73.93114794,618189.5167383563,715854.0641662859
1104,6.47443004,-73.93114794,618189.6854389209,715773.8794299032
1105,6.4737048,-73.93114794,618189.8541206651,715693.694695725
1106,6.47297956,-73.93114794,618190.0227835891,715613.5099637506
1107,6.47225432,-73.93114794,618190.1914276928,715533.3252339804
1108,6.47152908,-73.93114794,618190.3600529761,715453.1405064134
1109,6.47080384,-73.93114794,618190.5286594392,715372.9557810499
1110,6.4700786,-73.93114794,618190.6972470817,715292.7710578893
1111,6.46935336,-73.93114794,618190.865815904,715212.5863369318
1112,6.46862812,-73.93114794,618191.0343659057,715132.401618177
1113,6.46790288,-73.93114794,618191.202897087,715052.2169016242
1114,6.46717764,-73.93114794,618191.3714094479,714972.0321872736
1115,6.4664524,-73.93114794,618191.5399029881,714891.847475125
1116,6.46572716,-73.93114794,618191.708377708,714811.6627651779
1117,6.46500192,-73.93114794,618191.8768336072,714731.4780574323
1118,6.46427668,-73.93114794,618192.0452706859,714651.2933518877
1119,6.46355144,-73.93114794,618192.2136889439,714571.1086485441
1120,6.4628262,-73.93114794,618192.3820883813,714490.9239474011
1121,6.46210096,-73.93114794,618192.550468998,714410.7392484588
1122,6.46137572,-73.93114794,618192.7188307941,714330.5545517163
1123,6.46065048,-73.93114794,618192.8871737695,714250.3698571736
1124,6.45992524,-73.93114794,618193.0554979241,714170.185164831
1125,6.549855,-73.9294255,618362.4940726629,724113.5095137742
1126,6.54912976,-73.9294255,618362.664986718,724033.3245049142
1127,6.54840452,-73.9294255,618362.8358819251,723953.1394982835
1128,6.54767928,-73.9294255,618363.0067582842,723872.9544938817
1129,6.54695404,-73.9294255,618363.1776157953,723792.7694917081
1130,6.5462288,-73.9294255,618363.3484544584,723712.584491763
1131,6.54550356,-73.9294255,618363.5192742734,723632.3994940462
1132,6.54477832,-73.9294255,618363.6900752403,723552.2144985568
1133,6.54405308,-73.9294255,618363.8608573591,723472.0295052953
1134,6.54332784,-73.9294255,618364.0316206298,723391.8445142611
1135,6.5426026,-73.9294255,618364.2023650524,723311.6595254539
1136,6.54187736,-73.9294255,618364.3730906267,723231.4745388736
1137,6.54115212,-73.9294255,618364.5437973528,723151.2895545198
1138,6.54042688,-73.9294255,618364.7144852307,723071.1045723927
1139,6.53970164,-73.9294255,618364.8851542604,722990.9195924915
1140,6.5389764,-73.9294255,618365.0558044418,722910.7346148163
1141,6.53825116,-73.9294255,618365.2264357748,722830.5496393665
1142,6.53752592,-73.9294255,618365.3970482595,722750.3646661423
1143,6.53680068,-73.9294255,618365.5676418958,722670.1796951432
1144,6.53607544,-73.9294255,618365.7382166837,722589.9947263692
1145,6.5353502,-73.9294255,618365.9087726233,722509.8097598196
1146,6.53462496,-73.9294255,618366.0793097143,722429.6247954946
1147,6.53389972,-73.9294255,618366.2498279569,722349.4398333937
1148,6.53317448,-73.9294255,618366.420327351,722269.2548735169
1149,6.53244924,-73.9294255,618366.5908078966,722189.0699158637
1150,6.531724,-73.9294255,618366.7612695936,722108.8849604338
1151,6.53099876,-73.9294255,618366.9317124421,722028.7000072272
1152,6.53027352,-73.9294255,618367.102136442,721948.5150562437
1153,6.52954828,-73.9294255,618367.2725415932,721868.330107483
1154,6.52882304,-73.9294255,618367.4429278957,721788.1451609446
1155,6.5280978,-73.9294255,618367.6132953496,721707.9602166285
1156,6.52737256,-73.9294255,618367.7836439549,721627.7752745346
1157,6.52664732,-73.9294255,618367.9539737114,721547.590334662
1158,6.52592208,-73.9294255,618368.124284619,721467.4053970114
1159,6.52519684,-73.9294255,618368.294576678,721387.220461582
1160,6.5244716,-73.9294255,618368.4648498881,721307.0355283734
1161,6.52374636,-73.9294255,618368.6351042495,721226.8505973857
1162,6.52302112,-73.9294255,618368.8053397619,721146.6656686186
1163,6.52229588,-73.9294255,618368.9755564255,721066.4807420718
1164,6.52157064,-73.9294255,618369.1457542401,720986.295817745
1165,6.5208454,-73.9294255,618369.3159332059,720906.110895638
