Punto,Lat,Long
2109,6.493014314999987,-73.92317030000018
2110,6.493014314999987,-73.92244506000019
2111,6.493014314999987,-73.92171982000019
2112,6.493014314999987,-73.9209945800002
2113,6.493014314999987,-73.9202693400002
2114,6.493014314999987,-73.91954410000021
2115,6.493014314999987,-73.91881886000021
2116,6.493014314999987,-73.91809362000022
2117,6.493014314999987,-73.91736838000023
2118,6.493014314999987,-73.91664314000023
2119,6.493014314999987,-73.91591790000024
2120,6.493014314999987,-73.91519266000024
2121,6.493014314999987,-73.91446742000025
2122,6.493014314999987,-73.91374218000026
2123,6.493014314999987,-73.91301694000026
2124,6.493014314999987,-73.91229170000027
2125,6.493014314999987,-73.91156646000027
2126,6.493014314999987,-73.91084122000028
2127,6.493014314999987,-73.91011598000028
2128,6.493014314999987,-73.90939074000029
2129,6.493014314999987,-73.9086655000003
2130,6.493014314999987,-73.9079402600003
2131,6.493014314999987,-73.90721502000031
2132,6.493014314999987,-73.90648978000031
2133,6.493014314999987,-73.90576454000032
2134,6.493014314999987,-73.90503930000033
2135,6.493014314999987,-73.90431406000033
2136,6.493014314999987,-73.90358882000034
2137,6.493014314999987,-73.90286358000034
2138,6.493014314999987,-73.90213834000035
2139,6.493014314999987,-73.90141310000035
2140,6.493014314999987,-73.90068786000036
2141,6.493014314999987,-73.89996262000037
2142,6.491291869999986,-73.9449275
2143,6.491291869999986,-73.94420226000001
2144,6.491291869999986,-73.94347702000002
2145,6.491291869999986,-73.94275178000002
2146,6.491291869999986,-73.94202654000003
2147,6.491291869999986,-73.94130130000003
2148,6.491291869999986,-73.94057606000004
2149,6.491291869999986,-73.93985082000005
2150,6.491291869999986,-73.93912558000005
2151,6.491291869999986,-73.93840034000006
2152,6.491291869999986,-73.93767510000006
2153,6.491291869999986,-73.93694986000007
2154,6.491291869999986,-73.93622462000008
2155,6.491291869999986,-73.93549938000008
2156,6.491291869999986,-73.93477414000009
2157,6.491291869999986,-73.93404890000009
2158,6.491291869999986,-73.9333236600001
2159,6.491291869999986,-73.9325984200001
2160,6.491291869999986,-73.93187318000011
2161,6.491291869999986,-73.93114794000012
2162,6.491291869999986,-73.93042270000012
2163,6.491291869999986,-73.92969746000013
2164,6.491291869999986,-73.92897222000013
2165,6.491291869999986,-73.92824698000014
2166,6.491291869999986,-73.92752174000015
2167,6.491291869999986,-73.92679650000015
2168,6.491291869999986,-73.92607126000016
2169,6.491291869999986,-73.92534602000016
2170,6.491291869999986,-73.92462078000017
2171,6.491291869999986,-73.92389554000017
2172,6.491291869999986,-73.92317030000018
2173,6.491291869999986,-73.92244506000019
2174,6.491291869999986,-73.92171982000019
2175,6.491291869999986,-73.9209945800002
2176,6.491291869999986,-73.9202693400002
2177,6.491291869999986,-73.91954410000021
2178,6.491291869999986,-73.91881886000021
2179,6.491291869999986,-73.91809362000022
2180,6.491291869999986,-73.91736838000023
2181,6.491291869999986,-73.91664314000023
2182,6.491291869999986,-73.91591790000024
2183,6.491291869999986,-73.91519266000024
2184,6.491291869999986,-73.91446742000025
2185,6.491291869999986,-73.91374218000026
2186,6.491291869999986,-73.91301694000026
2187,6.491291869999986,-73.91229170000027
2188,6.491291869999986,-73.91156646000027
2189,6.491291869999986,-73.91084122000028
2190,6.491291869999986,-73.91011598000028
2191,6.491291869999986,-73.90939074000029
2192,6.491291869999986,-73.9086655000003
2193,6.491291869999986,-73.9079402600003
2194,6.491291869999986,-73.90721502000031
2195,6.491291869999986,-73.90648978000031
2196,6.491291869999986,-73.90576454000032
2197,6.491291869999986,-73.90503930000033
2198,6.491291869999986,-73.90431406000033
2199,6.491291869999986,-73.90358882000034
2200,6.491291869999986,-73.90286358000034
2201,6.491291869999986,-73.90213834000035
2202,6.491291869999986,-73.90141310000035
2203,6.491291869999986,-73.90068786000036
2204,6.491291869999986,-73.89996262000037
2205,6.489569424999986,-73.9449275
2206,6.489569424999986,-73.94420226000001
2207,6.489569424999986,-73.94347702000002
2208,6.489569424999986,-73.94275178000002
2209,6.489569424999986,-73.94202654000003
2210,6.489569424999986,-73.94130130000003
2211,6.489569424999986,-73.94057606000004
2212,6.489569424999986,-73.93985082000005
2213,6.489569424999986,-73.93912558000005
2214,6.489569424999986,-73.93840034000006
2215,6.489569424999986,-73.93767510000006
2216,6.489569424999986,-73.93694986000007
2217,6.489569424999986,-73.93622462000008
2218,6.489569424999986,-73.93549938000008
2219,6.489569424999986,-73.93477414000009
2220,6.489569424999986,-73.93404890000009
2221,6.489569424999986,-73.9333236600001
2222,6.489569424999986,-73.9325984200001
2223,6.489569424999986,-73.93187318000011
2224,6.489569424999986,-73.93114794000012
2225,6.489569424999986,-73.93042270000012
2226,6.489569424999986,-73.92969746000013
2227,6.489569424999986,-73.92897222000013
2228,6.489569424999986,-73.92824698000014
2229,6.489569424999986,-73.92752174000015
2230,6.489569424999986,-73.92679650000015
2231,6.489569424999986,-73.92607126000016
2232,6.489569424999986,-73.92534602000016
2233,6.489569424999986,-73.92462078000017
2234,6.489569424999986,-73.92389554000017
2235,6.489569424999986,-73.92317030000018
2236,6.489569424999986,-73.92244506000019
2237,6.489569424999986,-73.92171982000019
2238,6.489569424999986,-73.9209945800002
2239,6.489569424999986,-73.9202693400002
2240,6.489569424999986,-73.91954410000021
2241,6.489569424999986,-73.91881886000021
2242,6.489569424999986,-73.91809362000022
2243,6.489569424999986,-73.91736838000023
2244,6.489569424999986,-73.91664314000023
2245,6.489569424999986,-73.91591790000024
2246,6.489569424999986,-73.91519266000024
2247,6.489569424999986,-73.91446742000025
2248,6.489569424999986,-73.91374218000026
2249,6.489569424999986,-73.91301694000026
2250,6.489569424999986,-73.91229170000027
2251,6.489569424999986,-73.91156646000027
2252,6.489569424999986,-73.91084122000028
2253,6.489569424999986,-73.91011598000028
2254,6.489569424999986,-73.90939074000029
2255,6.489569424999986,-73.9086655000003
2256,6.489569424999986,-73.9079402600003
2257,6.489569424999986,-73.90721502000031
2258,6.489569424999986,-73.90648978000031
2259,6.489569424999986,-73.90576454000032
2260,6.489569424999986,-73.90503930000033
2261,6.489569424999986,-73.90431406000033
2262,6.489569424999986,-73.90358882000034
2263,6.489569424999986,-73.90286358000034
2264,6.489569424999986,-73.90213834000035
2265,6.489569424999986,-73.90141310000035
2266,6.489569424999986,-73.90068786000036
2267,6.489569424999986,-73.89996262000037
2268,6.487846979999985,-73.9449275
2269,6.487846979999985,-73.94420226000001
2270,6.487846979999985,-73.94347702000002
2271,6.487846979999985,-73.94275178000002
2272,6.487846979999985,-73.94202654000003
2273,6.487846979999985,-73.94130130000003
