id,lat,lon,E,N
1752,6.503348985,-73.90794026,620749.3180819106,718976.7294962518
1753,6.503348985,-73.90721502,620829.5175856075,718976.9027069849
1754,6.503348985,-73.90648978,620909.7171082958,718977.076032779
1755,6.503348985,-73.90576454,620989.916649991,718977.2494736344
1756,6.503348985,-73.9050393,621070.1162107071,718977.4230295509
1757,6.503348985,-73.90431406,621150.3157904553,718977.5967005291
1758,6.503348985,-73.90358882,621230.5153892481,718977.770486569
1759,6.503348985,-73.90286358,621310.715007097,718977.9443876705
1760,6.503348985,-73.90213834,621390.9146440171,718978.1184038339
1761,6.503348985,-73.9014131,621471.1143000198,718978.2925350595
1762,6.503348985,-73.90068786,621551.3139751162,718978.4667813471
1763,6.503348985,-73.89996262,621631.5136693218,718978.641142697
1764,6.50162654,-73.9449275,616659.5654648049,718777.6102001478
1765,6.50162654,-73.94420226,616739.7642896889,718777.7774993868
1766,6.50162654,-73.94347702,616819.9631329215,718777.9449136499
1767,6.50162654,-73.94275178,616900.1619945193,718778.1124429372
1768,6.50162654,-73.94202654,616980.3608744937,718778.280087249
1769,6.50162654,-73.9413013,617060.5597728558,718778.4478465854
1770,6.50162654,-73.94057606,617140.7586896211,718778.6157209465
1771,6.50162654,-73.93985082,617220.9576247996,718778.7837103326
1772,6.50162654,-73.93912558,617301.1565784076,718778.9518147435
1773,6.50162654,-73.93840034,617381.3555504526,718779.1200341795
1774,6.50162654,-73.9376751,617461.5545409498,718779.288368641
1775,6.50162654,-73.93694986,617541.7535499131,718779.4568181277
1776,6.50162654,-73.93622462,617621.9525773539,718779.6253826399
1777,6.50162654,-73.93549938,617702.1516232848,718779.7940621777
1778,6.50162654,-73.93477414,617782.350687717,718779.9628567414
1779,6.50162654,-73.9340489,617862.5497706672,718780.131766331
1780,6.50162654,-73.93332366,617942.7488721425,718780.3007909467
1781,6.50162654,-73.93259842,618022.9479921584,718780.4699305884
1782,6.50162654,-73.93187318,618103.1471307288,718780.6391852566
1783,6.50162654,-73.93114794,618183.346287865,718780.8085549513
1784,6.50162654,-73.9304227,618263.5454635794,718780.9780396725
1785,6.50162654,-73.92969746,618343.7446578834,718781.1476394205
1786,6.50162654,-73.92897222,618423.943870791,718781.3173541952
1787,6.50162654,-73.92824698,618504.1431023176,718781.4871839971
1788,6.50162654,-73.92752174,618584.3423524702,718781.6571288259
1789,6.50162654,-73.9267965,618664.5416212657,718781.8271886823
1790,6.50162654,-73.92607126,618744.7409087137,718781.9973635658
1791,6.50162654,-73.92534602,618824.9402148298,718782.1676534772
1792,6.50162654,-73.92462078,618905.1395396251,718782.338058416
1793,6.50162654,-73.92389554,618985.3388831109,718782.5085783827
1794,6.50162654,-73.9231703,619065.538245304,718782.6792133774
1795,6.50162654,-73.92244506,619145.7376262114,718782.8499634
1796,6.50162654,-73.92171982,619225.9370258484,718783.020828451
1797,6.50162654,-73.92099458,619306.1364442293,718783.1918085304
1798,6.50162654,-73.92026934,619386.335881365,718783.3629036384
1799,6.50162654,-73.9195441,619466.5353372683,718783.5341137748
1800,6.50162654,-73.91881886,619546.7348119502,718783.70543894
1801,6.50162654,-73.91809362,619626.9343054265,718783.8768791342
1802,6.50162654,-73.91736838,619707.1338177081,718784.0484343574
1803,6.50162654,-73.91664314,619787.3333488064,718784.2201046098
1804,6.50162654,-73.9159179,619867.5328987365,718784.3918898916
1805,6.50162654,-73.91519266,619947.7324675085,718784.5637902027
1806,6.50162654,-73.91446742,620027.9320551392,718784.7358055434
1807,6.50162654,-73.91374218,620108.1316616355,718784.907935914
1808,6.50162654,-73.91301694,620188.3312870129,718785.0801813143
1809,6.50162654,-73.9122917,620268.5309312867,718785.2525417447
1810,6.50162654,-73.91156646,620348.7305944641,718785.4250172053
1811,6.50162654,-73.91084122,620428.9302765618,718785.597607696
1812,6.50162654,-73.91011598,620509.1299775895,718785.7703132173
1813,6.50162654,-73.90939074,620589.3296975628,718785.9431337691
1814,6.50162654,-73.9086655,620669.5294364928,718786.1160693516
1815,6.50162654,-73.90794026,620749.7291943908,718786.2891199649
1816,6.50162654,-73.90721502,620829.9289712736,718786.4622856092
1817,6.50162654,-73.90648978,620910.1287671482,718786.6355662846
1818,6.50162654,-73.90576454,620990.3285820299,718786.8089619913
1819,6.50162654,-73.9050393,621070.5284159329,718786.9824727293
1820,6.50162654,-73.90431406,621150.7282688683,718787.156098499
1821,6.50162654,-73.90358882,621230.9281408486,718787.3298393002
1822,6.50162654,-73.90286358,621311.1280318854,718787.5036951334
1823,6.50162654,-73.90213834,621391.3279419937,718787.6776659982
1824,6.50162654,-73.9014131,621471.5278711849,718787.8517518954
1825,6.50162654,-73.90068786,621551.7278194702,718788.0259528247
1826,6.50162654,-73.89996262,621631.927786865,718788.2002687864
1827,6.499904095,-73.9449275,616659.9625404521,718587.1720961707
1828,6.499904095,-73.94420226,616740.1616384336,718587.3393518478
1829,6.499904095,-73.94347702,616820.3607547638,718587.5067225189
1830,6.499904095,-73.94275178,616900.5598894595,718587.6742081845
1831,6.499904095,-73.94202654,616980.7590425323,718587.8418088446
1832,6.499904095,-73.9413013,617060.9582139931,718588.0095244993
1833,6.499904095,-73.94057606,617141.1574038574,718588.1773551487
1834,6.499904095,-73.93985082,617221.356612135,718588.3453007932
1835,6.499904095,-73.93912558,617301.5558388426,718588.5133614325
1836,6.499904095,-73.93840034,617381.7550839875,718588.681537067
1837,6.499904095,-73.9376751,617461.9543475849,718588.849827697
1838,6.499904095,-73.93694986,617542.1536296487,718589.0182333222
1839,6.499904095,-73.93622462,617622.3529301904,718589.1867539431
1840,6.499904095,-73.93549938,617702.5522492225,718589.3553895596
1841,6.499904095,-73.93477414,617782.7515867562,718589.524140172
1842,6.499904095,-73.9340489,617862.9509428082,718589.6930057805
1843,6.499904095,-73.93332366,617943.1503173857,718589.8619863848
1844,6.499904095,-73.93259842,618023.3497105041,718590.0310819856
1845,6.499904095,-73.93187318,618103.5491221772,718590.2002925826
1846,6.499904095,-73.93114794,618183.7485524165,718590.3696181762
1847,6.499904095,-73.9304227,618263.9480012343,718590.5390587666
1848,6.499904095,-73.92969746,618344.1474686421,718590.7086143536
1849,6.499904095,-73.92897222,618424.3469546537,718590.8782849375
1850,6.499904095,-73.92824698,618504.5464592847,718591.0480705185
1851,6.499904095,-73.92752174,618584.745982542,718591.2179710967
1852,6.499904095,-73.9267965,618664.9455244425,718591.3879866722
1853,6.499904095,-73.92607126,618745.1450849959,718591.5581172453
1854,6.499904095,-73.92534602,618825.3446642177,718591.7283628158
1855,6.499904095,-73.92462078,618905.544262119,718591.8987233841
1856,6.499904095,-73.92389554,618985.7438787111,718592.0691989502
1857,6.499904095,-73.9231703,619065.9435140109,718592.2397895145
1858,6.499904095,-73.92244506,619146.1431680252,718592.4104950768
1859,6.499904095,-73.92171982,619226.3428407696,718592.5813156374
1860,6.499904095,-73.92099458,619306.542532258,718592.7522511964
1861,6.499904095,-73.92026934,619386.7422425017,718592.9233017542
1862,6.499904095,-73.9195441,619466.9419715132,718593.0944673101
1863,6.499904095,-73.91881886,619547.1417193038,718593.2657478653
1864,6.499904095,-73.91809362,619627.3414858889,718593.4371434194
1865,6.499904095,-73.91736838,619707.5412712798,718593.6086539724
1866,6.499904095,-73.91664314,619787.7410754875,718593.7802795249
1867,6.499904095,-73.9159179,619867.9408985276,718593.9520200766
1868,6.499904095,-73.91519266,619948.1407404098,718594.1238756278
1869,6.499904095,-73.91446742,620028.3406011511,718594.2958461787
1870,6.499904095,-73.91374218,620108.5404807583,718594.4679317294
1871,6.499904095,-73.91301694,620188.7403792469,718594.6401322798
1872,6.499904095,-73.9122917,620268.9402966322,718594.8124478306
1873,6.499904095,-73.91156646,620349.1402329215,718594.9848783815
1874,6.499904095,-73.91084122,620429.3401881312,718595.1574239326
1875,6.499904095,-73.91011598,620509.5401622715,718595.3300844841
1876,6.499904095,-73.90939074,620589.7401553576,718595.5028600364
1877,6.499904095,-73.9086655,620669.9401674009,718595.6757505896
1878,6.499904095,-73.90794026,620750.1401984124,718595.8487561434
1879,6.499904095,-73.90721502,620830.340248409,718596.0218766984
1880,6.499904095,-73.90648978,620910.5403173977,718596.1951122545
1881,6.499904095,-73.90576454,620990.7404053939,718596.3684628118
1882,6.499904095,-73.9050393,621070.9405124116,718596.5419283705
1883,6.499904095,-73.90431406,621151.1406384622,718596.715508931
1884,6.499904095,-73.90358882,621231.340783558,718596.8892044929
1885,6.499904095,-73.90286358,621311.5409477104,718597.063015057
1886,6.499904095,-73.90213834,621391.7411309349,718597.2369406229
1887,6.499904095,-73.9014131,621471.9413332426,718597.410981191
1888,6.499904095,-73.90068786,621552.1415546446,718597.5851367613
1889,6.499904095,-73.89996262,621632.3417951565,718597.7594073341
1890,6.49818165,-73.9449275,616660.3595113158,718396.734004687
1891,6.49818165,-73.94420226,616740.5588823225,718396.9012168015
1892,6.49818165,-73.94347702,616820.7582716784,718397.0685438801
1893,6.49818165,-73.94275178,616900.9576794001,718397.2359859233
1894,6.49818165,-73.94202654,616981.1571054991,718397.4035429312
1895,6.49818165,-73.9413013,617061.3565499864,718397.5712149035
1896,6.49818165,-73.94057606,617141.5560128775,718397.7390018406
1897,6.49818165,-73.93985082,617221.7554941822,718397.9069037428
1898,6.49818165,-73.93912558,617301.9549939175,718398.0749206101
1899,6.49818165,-73.93840034,617382.1545120901,718398.2430524424
1900,6.49818165,-73.9376751,617462.3540487157,718398.4112992403
1901,6.49818165,-73.93694986,617542.553603808,718398.5796610035
1902,6.49818165,-73.93622462,617622.7531773786,718398.7481377325
1903,6.49818165,-73.93549938,617702.9527694397,718398.9167294271
1904,6.49818165,-73.93477414,617783.1523800028,718399.0854360876
1905,6.49818165,-73.9340489,617863.3520090847,718399.254257714
1906,6.49818165,-73.93332366,617943.5516566922,718399.4231943068
1907,6.49818165,-73.93259842,618023.7513228408,718399.5922458657
1908,6.49818165,-73.93187318,618103.9510075448,718399.7614123912
1909,6.49818165,-73.93114794,618184.150710815,718399.9306938832
1910,6.49818165,-73.9304227,618264.3504326643,718400.100090342
1911,6.49818165,-73.92969746,618344.5501731036,718400.2696017674
1912,6.49818165,-73.92897222,618424.7499321473,718400.4392281598
1913,6.49818165,-73.92824698,618504.9497098107,718400.6089695194
1914,6.49818165,-73.92752174,618585.1495061006,718400.7788258462
1915,6.49818165,-73.9267965,618665.349321034,718400.9487971405
1916,6.49818165,-73.92607126,618745.5491546206,718401.1188834021
1917,6.49818165,-73.92534602,618825.749006876,718401.2890846316
1918,6.49818165,-73.92462078,618905.9488778113,718401.4594008286
1919,6.49818165,-73.92389554,618986.1487674378,718401.6298319937
1920,6.49818165,-73.9231703,619066.348675772,718401.8003781268
1921,6.49818165,-73.92244506,619146.5486028212,718401.9710392279
1922,6.49818165,-73.92171982,619226.7485486008,718402.1418152977
1923,6.49818165,-73.92099458,619306.9485131248,718402.3127063357
1924,6.49818165,-73.92026934,619387.1484964044,718402.4837123423
1925,6.49818165,-73.9195441,619467.3484984521,718402.6548333176
1926,6.49818165,-73.91881886,619547.5485192792,718402.826069262
1927,6.49818165,-73.91809362,619627.7485589013,718402.9974201754
1928,6.49818165,-73.91736838,619707.9486173292,718403.1688860578
1929,6.49818165,-73.91664314,619788.1486945745,718403.3404669096
1930,6.49818165,-73.9159179,619868.3487906524,718403.5121627306
1931,6.49818165,-73.91519266,619948.5489055727,718403.6839735213
1932,6.49818165,-73.91446742,620028.7490393525,718403.8558992816
1933,6.49818165,-73.91374218,620108.9491919985,718404.0279400118
1934,6.49818165,-73.91301694,620189.1493635261,718404.2000957121
1935,6.49818165,-73.9122917,620269.3495539511,718404.3723663823
1936,6.49818165,-73.91156646,620349.54976328,718404.5447520228
1937,6.49818165,-73.91084122,620429.7499915299,718404.7172526338
1938,6.49818165,-73.91011598,620509.9502387106,718404.8898682151
1939,6.49818165,-73.90939074,620590.1505048375,718405.0625987672
1940,6.49818165,-73.9086655,620670.3507899218,718405.2354442901
1941,6.49818165,-73.90794026,620750.5510939746,718405.4084047839
1942,6.49818165,-73.90721502,620830.751417013,718405.5814802488
1943,6.49818165,-73.90648978,620910.9517590438,718405.754670685
1944,6.49818165,-73.90576454,620991.1521200824,718405.9279760924
1945,6.49818165,-73.9050393,621071.3525001429,718406.1013964714
1946,6.49818165,-73.90431406,621151.5528992366,718406.2749318219
1947,6.49818165,-73.90358882,621231.7533173758,718406.4485821442
1948,6.49818165,-73.90286358,621311.9537545718,718406.6223474385
1949,6.49818165,-73.90213834,621392.1542108404,718406.7962277047
1950,6.49818165,-73.9014131,621472.3546861925,718406.9702229431
1951,6.49818165,-73.90068786,621552.5551806393,718407.1443331538
1952,6.49818165,-73.89996262,621632.7556941962,718407.318558337
1953,6.496459205,-73.9449275,616660.7563773955,718206.2959256931
1954,6.496459205,-73.94420226,616740.9560213553,718206.4630942446
1955,6.496459205,-73.94347702,616821.1556836647,718206.6303777304
1956,6.496459205,-73.94275178,616901.3553643404,718206.7977761504
1957,6.496459205,-73.94202654,616981.5550633934,718206.9652895051
1958,6.496459205,-73.9413013,617061.7547808354,718207.1329177944
1959,6.496459205,-73.94057606,617141.9545166813,718207.3006610188
1960,6.496459205,-73.93985082,617222.1542709412,718207.4685191781
1961,6.496459205,-73.93912558,617302.3540436318,718207.6364922726
1962,6.496459205,-73.93840034,617382.5538347602,718207.8045803023
1963,6.496459205,-73.9376751,617462.7536443418,718207.9727832674
1964,6.496459205,-73.93694986,617542.9534723905,718208.1411011681
1965,6.496459205,-73.93622462,617623.1533189178,718208.3095340044
1966,6.496459205,-73.93549938,617703.3531839361,718208.4780817765
1967,6.496459205,-73.93477414,617783.5530674565,718208.6467444845
1968,6.496459205,-73.9340489,617863.752969496,718208.8155221286
1969,6.496459205,-73.93332366,617943.9528900615,718208.9844147089
1970,6.496459205,-73.93259842,618024.1528291686,718209.1534222256
1971,6.496459205,-73.93187318,618104.3527868311,718209.3225446787
1972,6.496459205,-73.93114794,618184.5527630603,718209.4917820685
1973,6.496459205,-73.9304227,618264.7527578687,718209.661134395
1974,6.496459205,-73.92969746,618344.9527712679,718209.8306016583
1975,6.496459205,-73.92897222,618425.1528032714,718210.0001838587
1976,6.496459205,-73.92824698,618505.3528538949,718210.1698809962
1977,6.496459205,-73.92752174,618585.5529231455,718210.3396930711
1978,6.496459205,-73.9267965,618665.7530110398,718210.5096200833
1979,6.496459205,-73.92607126,618745.9531175877,718210.6796620331
1980,6.496459205,-73.92534602,618826.1532428046,718210.8498189206
1981,6.496459205,-73.92462078,618906.3533867018,718211.020090746
1982,6.496459205,-73.92389554,618986.5535492903,718211.1904775093
1983,6.496459205,-73.9231703,619066.7537305871,718211.3609792106
1984,6.496459205,-73.92244506,619146.9539305991,718211.5315958502
1985,6.496459205,-73.92171982,619227.154149342,718211.7023274283
1986,6.496459205,-73.92099458,619307.3543868294,718211.8731739448
1987,6.496459205,-73.92026934,619387.5546430728,718212.0441354001
1988,6.496459205,-73.9195441,619467.7549180846,718212.2152117939
1989,6.496459205,-73.91881886,619547.9552118763,718212.3864031268
1990,6.496459205,-73.91809362,619628.155524463,718212.5577093986
1991,6.496459205,-73.91736838,619708.3558558561,718212.7291306098
1992,6.496459205,-73.91664314,619788.5562060669,718212.9006667602
1993,6.496459205,-73.9159179,619868.7565751105,718213.0723178501
1994,6.496459205,-73.91519266,619948.9569629969,718213.2440838796
1995,6.496459205,-73.91446742,620029.157369743,718213.415964849
1996,6.496459205,-73.91374218,620109.3577953557,718213.587960758
1997,6.496459205,-73.91301694,620189.5582398504,718213.7600716071
1998,6.496459205,-73.9122917,620269.7587032426,718213.9322973965
1999,6.496459205,-73.91156646,620349.9591855394,718214.1046381261
2000,6.496459205,-73.91084122,620430.1596867574,718214.2770937962
2001,6.496459205,-73.91011598,620510.3602069065,718214.4496644067
2002,6.496459205,-73.90939074,620590.560746002,718214.6223499579
2003,6.496459205,-73.9086655,620670.7613040553,718214.7951504501
2004,6.496459205,-73.90794026,620750.9618810776,718214.9680658834
2005,6.496459205,-73.90721502,620831.1624770856,718215.1410962575
2006,6.496459205,-73.90648978,620911.3630920863,718215.314241573
2007,6.496459205,-73.90576454,620991.5637260952,718215.4875018299
2008,6.496459205,-73.9050393,621071.7643791265,718215.6608770284
2009,6.496459205,-73.90431406,621151.965051191,718215.8343671685
2010,6.496459205,-73.90358882,621232.1657423016,718216.0079722502
2011,6.496459205,-73.90286358,621312.3664524694,718216.1816922742
2012,6.496459205,-73.90213834,621392.5671817099,718216.3555272402
2013,6.496459205,-73.9014131,621472.7679300342,718216.5294771483
2014,6.496459205,-73.90068786,621552.9686974536,718216.7035419988
2015,6.496459205,-73.89996262,621633.1694839835,718216.8777217919
2016,6.49473676,-73.9449275,616661.1531386907,718015.857859186
2017,6.49473676,-73.94420226,616741.3530555319,718016.0249841736
2018,6.49473676,-73.94347702,616821.5529907226,718016.1922240657
2019,6.49473676,-73.94275178,616901.75294428,718016.3595788622
2020,6.49473676,-73.94202654,616981.9529162153,718016.5270485632
2021,6.49473676,-73.9413013,617062.1529065396,718016.6946331692
2022,6.49473676,-73.94057606,617142.3529152682,718016.8623326799
2023,6.49473676,-73.93985082,617222.5529424112,718017.030147096
2024,6.49473676,-73.93912558,617302.7529879853,718017.198076417
2025,6.49473676,-73.93840034,617382.9530519973,718017.3661206433
2026,6.49473676,-73.9376751,617463.1531344629,718017.5342797752
2027,6.49473676,-73.93694986,617543.3532353961,718017.7025538126
2028,6.49473676,-73.93622462,617623.5533548079,718017.8709427557
2029,6.49473676,-73.93549938,617703.7534927111,718018.0394466048
2030,6.49473676,-73.93477414,617783.9536491169,718018.2080653596
2031,6.49473676,-73.9340489,617864.153824042,718018.3767990208
2032,6.49473676,-73.93332366,617944.3540174934,718018.5456475881
2033,6.49473676,-73.93259842,618024.5542294867,718018.7146110617
2034,6.49473676,-73.93187318,618104.7544600358,718018.883689442
2035,6.49473676,-73.93114794,618184.954709152,718019.0528827289
2036,6.49473676,-73.9304227,618265.1549768477,718019.2221909227
2037,6.49473676,-73.92969746,618345.3552631342,718019.3916140231
2038,6.49473676,-73.92897222,618425.5555680257,718019.561152031
2039,6.49473676,-73.92824698,618505.7558915374,718019.7308049458
2040,6.49473676,-73.92752174,618585.9562336765,718019.9005727681
2041,6.49473676,-73.9267965,618666.1565944597,718020.0704554976
2042,6.49473676,-73.92607126,618746.3569738966,718020.240453135
2043,6.49473676,-73.92534602,618826.5573720031,718020.4105656801
2044,6.49473676,-73.92462078,618906.7577887899,718020.5807931328
2045,6.49473676,-73.92389554,618986.9582242686,718020.7511354939
2046,6.49473676,-73.9231703,619067.1586784559,718020.9215927629
2047,6.49473676,-73.92244506,619147.3591513587,718021.0921649402
2048,6.49473676,-73.92171982,619227.5596429926,718021.262852026
2049,6.49473676,-73.92099458,619307.7601533714,718021.4336540204
2050,6.49473676,-73.92026934,619387.9606825066,718021.6045709235
2051,6.49473676,-73.9195441,619468.1612304104,718021.7756027352
2052,6.49473676,-73.91881886,619548.3617970945,718021.9467494561
2053,6.49473676,-73.91809362,619628.562382574,718022.1180110861
2054,6.49473676,-73.91736838,619708.76298686,718022.2893876253
2055,6.49473676,-73.91664314,619788.9636099641,718022.460879074
2056,6.49473676,-73.9159179,619869.1642519014,718022.6324854317
2057,6.49473676,-73.91519266,619949.3649126819,718022.8042066996
2058,6.49473676,-73.91446742,620029.5655923224,718022.9760428771
2059,6.49473676,-73.91374218,620109.7662908297,718023.1479939646
2060,6.49473676,-73.91301694,620189.9670082194,718023.3200599621
2061,6.49473676,-73.9122917,620270.167744507,718023.4922408698
2062,6.49473676,-73.91156646,620350.3684996994,718023.6645366879
2063,6.49473676,-73.91084122,620430.5692738133,718023.8369474164
2064,6.49473676,-73.91011598,620510.7700668586,718024.0094730555
2065,6.49473676,-73.90939074,620590.9708788508,718024.1821136054
2066,6.49473676,-73.9086655,620671.1717098011,718024.3548690662
2067,6.49473676,-73.90794026,620751.3725597207,718024.527739438
2068,6.49473676,-73.90721502,620831.5734286263,718024.700724721
2069,6.49473676,-73.90648978,620911.7743165249,718024.8738249153
2070,6.49473676,-73.90576454,620991.9752234321,718025.0470400209
2071,6.49473676,-73.9050393,621072.1761493619,718025.2203700382
2072,6.49473676,-73.90431406,621152.3770943254,718025.3938149672
2073,6.49473676,-73.90358882,621232.5780583352,718025.5673748081
2074,6.49473676,-73.90286358,621312.7790414025,718025.741049561
2075,6.49473676,-73.90213834,621392.980043543,718025.9148392259
2076,6.49473676,-73.9014131,621473.1810647675,718026.0887438033
2077,6.49473676,-73.90068786,621553.3821050875,718026.262763293
2078,6.49473676,-73.89996262,621633.5831645183,718026.4368976952
2079,6.493014315,-73.9449275,616661.5497952014,717825.4198051622
2080,6.493014315,-73.94420226,616741.7499848516,717825.5868865856
2081,6.493014315,-73.94347702,616821.9501928517,717825.7540828832
2082,6.493014315,-73.94275178,616902.1504192188,717825.9213940556
2083,6.493014315,-73.94202654,616982.3506639642,717826.0888201026
2084,6.493014315,-73.9413013,617062.5509270987,717826.2563610245
2085,6.493014315,-73.94057606,617142.7512086382,717826.4240168212
2086,6.493014315,-73.93985082,617222.9515085921,717826.591787493
2087,6.493014315,-73.93912558,617303.1518269774,717826.7596730401
2088,6.493014315,-73.93840034,617383.3521638012,717826.9276734627
2089,6.493014315,-73.9376751,617463.5525190788,717827.0957887605
2090,6.493014315,-73.93694986,617543.7528928241,717827.264018934
2091,6.493014315,-73.93622462,617623.9532850486,717827.4323639834
2092,6.493014315,-73.93549938,617704.1536957647,717827.6008239086
2093,6.493014315,-73.93477414,617784.3541249837,717827.7693987099
2094,6.493014315,-73.9340489,617864.5545727223,717827.9380883873
2095,6.493014315,-73.93332366,617944.7550389877,717828.1068929412
2096,6.493014315,-73.93259842,618024.9555237951,717828.275812371
2097,6.493014315,-73.93187318,618105.1560271587,717828.444846678
2098,6.493014315,-73.93114794,618185.3565490897,717828.6139958614
2099,6.493014315,-73.9304227,618265.5570896006,717828.7832599217
2100,6.493014315,-73.92969746,618345.7576487026,717828.9526388589
2101,6.493014315,-73.92897222,618425.9582264099,717829.1221326733
2102,6.493014315,-73.92824698,618506.1588227378,717829.291741365
2103,6.493014315,-73.92752174,618586.3594376931,717829.4614649339
2104,6.493014315,-73.9267965,618666.560071293,717829.6313033805
2105,6.493014315,-73.92607126,618746.7607235472,717829.8012567045
2106,6.493014315,-73.92534602,618826.9613944709,717829.9713249066
2107,6.493014315,-73.92462078,618907.1620840756,717830.1415079865
2108,6.493014315,-73.92389554,618987.3627923724,717830.3118059444
2109,6.493014315,-73.9231703,619067.563519378,717830.4822187807
2110,6.493014315,-73.92244506,619147.7642650995,717830.6527464951
2111,6.493014315,-73.92171982,619227.9650295523,717830.823389088
2112,6.493014315,-73.92099458,619308.1658127506,717830.9941465595
2113,6.493014315,-73.92026934,619388.3666147053,717831.1650189098
2114,6.493014315,-73.9195441,619468.5674354292,717831.336006139
2115,6.493014315,-73.91881886,619548.7682749334,717831.5071082473
2116,6.493014315,-73.91809362,619628.9691332337,717831.6783252347
2117,6.493014315,-73.91736838,619709.1700103407,717831.8496571011
2118,6.493014315,-73.91664314,619789.370906266,717832.0211038473
2119,6.493014315,-73.9159179,619869.571821025,717832.1926654727
2120,6.493014315,-73.91519266,619949.7727546275,717832.3643419782
2121,6.493014315,-73.91446742,620029.9737070901,717832.5361333633
2122,6.493014315,-73.91374218,620110.1746784201,717832.7080396283
2123,6.493014315,-73.91301694,620190.3756686328,717832.8800607737
2124,6.493014315,-73.9122917,620270.5766777436,717833.0521967992
2125,6.493014315,-73.91156646,620350.7777057594,717833.224447705
2126,6.493014315,-73.91084122,620430.9787526972,717833.3968134914
2127,6.493014315,-73.91011598,620511.1798185668,717833.5692941585
2128,6.493014315,-73.90939074,620591.3809033836,717833.7418897062
2129,6.493014315,-73.9086655,620671.5820071587,717833.914600135
2130,6.493014315,-73.90794026,620751.7831299035,717834.0874254451
2131,6.493014315,-73.90721502,620831.9842716346,717834.2603656361
2132,6.493014315,-73.90648978,620912.1854323591,717834.4334207085
2133,6.493014315,-73.90576454,620992.3866120926,717834.6065906624
2134,6.493014315,-73.9050393,621072.5878108488,717834.7798754979
2135,6.493014315,-73.90431406,621152.7890286392,717834.9532752152
2136,6.493014315,-73.90358882,621232.9902654762,717835.1267898144
2137,6.493014315,-73.90286358,621313.1915213711,717835.3004192958
2138,6.493014315,-73.90213834,621393.3927963392,717835.474163659
2139,6.493014315,-73.9014131,621473.5940903921,717835.648022905
2140,6.493014315,-73.90068786,621553.7954035405,717835.8219970332
2141,6.493014315,-73.89996262,621633.9967358002,717835.996086044
2142,6.49129187,-73.9449275,616661.946346927,717634.9817636189
2143,6.49129187,-73.94420226,616742.1468093141,717635.1488014773
2144,6.49129187,-73.94347702,616822.3472900516,717635.3159541802
2145,6.49129187,-73.94275178,616902.5477891564,717635.4832217277
2146,6.49129187,-73.94202654,616982.7483066397,717635.6506041198
2147,6.49129187,-73.9413013,617062.9488425127,717635.8181013567
2148,6.49129187,-73.94057606,617143.1493967907,717635.9857134388
2149,6.49129187,-73.93985082,617223.3499694834,717636.1534403661
2150,6.49129187,-73.93912558,617303.550560608,717636.3212821386
2151,6.49129187,-73.93840034,617383.7511701714,717636.4892387565
2152,6.49129187,-73.9376751,617463.9517981888,717636.6573102202
2153,6.49129187,-73.93694986,617544.1524446744,717636.8254965292
2154,6.49129187,-73.93622462,617624.3531096395,717636.9937976841
2155,6.49129187,-73.93549938,617704.5537930963,717637.162213685
2156,6.49129187,-73.93477414,617784.7544950565,717637.3307445319
2157,6.49129187,-73.9340489,617864.9552155365,717637.4993902252
2158,6.49129187,-73.93332366,617945.1559545437,717637.6681507645
2159,6.49129187,-73.93259842,618025.3567120933,717637.8370261505
2160,6.49129187,-73.93187318,618105.5574881993,717638.0060163834
2161,6.49129187,-73.93114794,618185.7582828731,717638.1751214626
2162,6.49129187,-73.9304227,618265.9590961271,717638.3443413889
2163,6.49129187,-73.92969746,618346.1599279725,717638.5136761621
2164,6.49129187,-73.92897222,618426.3607784235,717638.6831257826
2165,6.49129187,-73.92824698,618506.5616474954,717638.8526902504
2166,6.49129187,-73.92752174,618586.7625351952,717639.0223695654
2167,6.49129187,-73.9267965,618666.9634415399,717639.1921637283
2168,6.49129187,-73.92607126,618747.1643665389,717639.3620727386
2169,6.49129187,-73.92534602,618827.365310208,717639.532096597
2170,6.49129187,-73.92462078,618907.5662725583,717639.7022353034
2171,6.49129187,-73.92389554,618987.767253601,717639.8724888576
2172,6.49129187,-73.9231703,619067.9682533529,717640.0428572603
2173,6.49129187,-73.92244506,619148.1692718212,717640.2133405112
2174,6.49129187,-73.92171982,619228.370309021,717640.3839386107
2175,6.49129187,-73.92099458,619308.5713649665,717640.5546515589
2176,6.49129187,-73.92026934,619388.7724396688,717640.7254793558
2177,6.49129187,-73.9195441,619468.9735331406,717640.8964220016
2178,6.49129187,-73.91881886,619549.1746453932,717641.0674794967
2179,6.49129187,-73.91809362,619629.3757764418,717641.2386518407
2180,6.49129187,-73.91736838,619709.5769262979,717641.4099390343
2181,6.49129187,-73.91664314,619789.7780949724,717641.5813410772
2182,6.49129187,-73.9159179,619869.9792824809,717641.7528579695
2183,6.49129187,-73.91519266,619950.1804888331,717641.9244897119
2184,6.49129187,-73.91446742,620030.381714046,717642.096236304
2185,6.49129187,-73.91374218,620110.5829581266,717642.2680977463
2186,6.49129187,-73.91301694,620190.78422109,717642.4400740386
2187,6.49129187,-73.9122917,620270.985502952,717642.6121651812
2188,6.49129187,-73.91156646,620351.1868037194,717642.7843711744
2189,6.49129187,-73.91084122,620431.388123409,717642.956692018
2190,6.49129187,-73.91011598,620511.5894620307,717643.1291277123
2191,6.49129187,-73.90939074,620591.7908196,717643.3016782575
