id,x_survey,y_survey,E,N,lon,lat
R_7_243,2062.3947784607635,11920.654900107324,826216.4767781659,487828.53755671944,-72.06102010847485,4.407629400026717
R_7_244,2062.3947784607635,11969.71109311188,826216.4767781659,487877.59374972404,-72.0610183661163,4.408072612850413
R_7_245,2062.3947784607635,12018.767286116437,826216.4767781659,487926.6499427286,-72.06101662358084,4.408515825668143
R_7_246,2062.3947784607635,12067.823479120994,826216.4767781659,487975.7061357331,-72.06101488086846,4.40895903847991
R_7_247,2062.3947784607635,12116.879672125551,826216.4767781659,488024.7623287377,-72.06101313797917,4.409402251285711
R_7_248,2062.3947784607635,12165.935865130108,826216.4767781659,488073.81852174224,-72.06101139491297,4.409845464085547
R_7_249,2062.3947784607635,12214.992058134665,826216.4767781659,488122.8747147468,-72.06100965166985,4.410288676879417
R_7_250,2062.3947784607635,12264.048251139222,826216.4767781659,488171.9309077514,-72.0610079082498,4.410731889667319
R_7_251,2062.3947784607635,12313.104444143779,826216.4767781659,488220.9871007559,-72.06100616465284,4.411175102449253
R_7_252,2062.3947784607635,12362.160637148336,826216.4767781659,488270.0432937605,-72.06100442087897,4.411618315225219
R_7_253,2062.3947784607635,12411.216830152893,826216.4767781659,488319.09948676504,-72.06100267692818,4.412061527995217
R_7_254,2062.3947784607635,12460.27302315745,826216.4767781659,488368.1556797696,-72.06100093280047,4.412504740759244
R_7_255,2062.3947784607635,12509.329216162007,826216.4767781659,488417.2118727742,-72.06099918849584,4.412947953517303
R_7_256,2062.3947784607635,12558.385409166563,826216.4767781659,488466.2680657787,-72.06099744401428,4.413391166269391
R_7_257,2062.3947784607635,12607.44160217112,826216.4767781659,488515.32425878325,-72.06099569935581,4.413834379015506
R_7_258,2062.3947784607635,12656.497795175677,826216.4767781659,488564.38045178785,-72.06099395452043,4.414277591755651
R_7_259,2062.3947784607635,12705.553988180234,826216.4767781659,488613.4366447924,-72.06099220950811,4.414720804489822
R_7_260,2062.3947784607635,12754.610181184791,826216.4767781659,488662.4928377969,-72.06099046431888,4.415164017218024
R_7_261,2062.3947784607635,12803.666374189348,826216.4767781659,488711.5490308015,-72.06098871895271,4.415607229940249
R_7_262,2062.3947784607635,12852.722567193905,826216.4767781659,488760.60522380605,-72.06098697340964,4.416050442656501
R_7_263,2062.3947784607635,12901.778760198462,826216.4767781659,488809.6614168106,-72.06098522768964,4.416493655366777
R_7_264,2062.3947784607635,12950.834953203019,826216.4767781659,488858.7176098152,-72.06098348179272,4.416936868071079
R_7_265,2062.3947784607635,12999.891146207576,826216.4767781659,488907.7738028197,-72.06098173571887,4.417380080769404
R_7_266,2062.3947784607635,13048.947339212133,826216.4767781659,488956.82999582426,-72.06097998946808,4.417823293461753
R_7_267,2062.3947784607635,13098.00353221669,826216.4767781659,489005.88618882885,-72.0609782430404,4.418266506148126
R_7_268,2062.3947784607635,13147.059725221246,826216.4767781659,489054.9423818334,-72.06097649643576,4.418709718828519
R_7_269,2062.3947784607635,13196.115918225803,826216.4767781659,489103.9985748379,-72.06097474965419,4.419152931502936
R_7_270,2062.3947784607635,13245.17211123036,826216.4767781659,489153.0547678425,-72.06097300269572,4.419596144171371
R_7_271,2062.3947784607635,13294.228304234917,826216.4767781659,489202.11096084706,-72.0609712555603,4.420039356833828
R_7_272,2062.3947784607635,13343.284497239474,826216.4767781659,489251.1671538516,-72.06096950824798,4.420482569490305
R_7_273,2062.3947784607635,13392.340690244031,826216.4767781659,489300.2233468562,-72.06096776075871,4.420925782140803
R_7_274,2062.3947784607635,13441.396883248588,826216.4767781659,489349.2795398607,-72.06096601309251,4.421368994785318
R_7_275,2062.3947784607635,13490.453076253145,826216.4767781659,489398.33573286526,-72.0609642652494,4.42181220742385
R_7_276,2062.3947784607635,13539.509269257702,826216.4767781659,489447.39192586986,-72.06096251722934,4.422255420056401
R_7_277,2062.3947784607635,13588.565462262259,826216.4767781659,489496.4481188744,-72.06096076903235,4.42269863268297
R_7_278,2062.3947784607635,13637.621655266816,826216.4767781659,489545.50431187893,-72.06095902065844,4.423141845303553
R_7_279,2062.3947784607635,13686.677848271373,826216.4767781659,489594.5605048835,-72.06095727210759,4.423585057918152
R_7_280,2062.3947784607635,13735.73404127593,826216.4767781659,489643.61669788806,-72.0609555233798,4.424028270526767
R_7_281,2062.3947784607635,13784.790234280486,826216.4767781659,489692.6728908926,-72.0609537744751,4.4244714831293965
R_7_282,2062.3947784607635,13833.846427285043,826216.4767781659,489741.7290838972,-72.06095202539345,4.42491469572604
R_7_283,2062.3947784607635,13882.9026202896,826216.4767781659,489790.78527690173,-72.06095027613488,4.425357908316696
R_7_284,2062.3947784607635,13931.958813294157,826216.4767781659,489839.84146990627,-72.06094852669936,4.425801120901366
R_7_285,2062.3947784607635,13981.015006298714,826216.4767781659,489888.89766291087,-72.06094677708691,4.426244333480048
R_7_286,2062.3947784607635,14030.071199303271,826216.4767781659,489937.9538559154,-72.06094502729752,4.426687546052739
R_7_287,2062.3947784607635,14079.127392307828,826216.4767781659,489987.01004892,-72.0609432773312,4.427130758619443
R_7_288,2062.3947784607635,14128.183585312385,826216.4767781659,490036.06624192453,-72.06094152718795,4.427573971180157
R_7_289,2062.3947784607635,14177.23977831694,826216.4767781659,490085.1224349291,-72.06093977686776,4.42801718373488
R_7_290,2062.3947784607635,14226.295971321497,826216.4767781659,490134.17862793367,-72.06093802637064,4.428460396283614
R_7_291,2062.3947784607635,14275.352164326054,826216.4767781659,490183.2348209382,-72.06093627569656,4.4289036088263565
R_7_292,2062.3947784607635,14324.40835733061,826216.4767781659,490232.29101394274,-72.06093452484555,4.429346821363105
R_7_293,2062.3947784607635,14373.464550335168,826216.4767781659,490281.34720694734,-72.06093277381761,4.429790033893862
R_7_294,2062.3947784607635,14422.520743339725,826216.4767781659,490330.4033999519,-72.06093102261272,4.430233246418625
R_7_295,2062.3947784607635,14471.576936344281,826216.4767781659,490379.4595929564,-72.06092927123089,4.430676458937396
R_8_0,2357.0226039551585,0.0,826511.1046036603,475907.88265661214,-72.05878660609716,4.299918258581055
R_8_1,2357.0226039551585,49.05619300455689,826511.1046036603,475956.9388496167,-72.0587849051854,4.300361471775994
R_8_2,2357.0226039551585,98.11238600911378,826511.1046036603,476005.9950426213,-72.0587832040967,4.300804684965114
R_8_3,2357.0226039551585,147.16857901367067,826511.1046036603,476055.0512356258,-72.05878150283105,4.301247898148413
R_8_4,2357.0226039551585,196.22477201822755,826511.1046036603,476104.10742863035,-72.05877980138845,4.30169111132589
R_8_5,2357.0226039551585,245.28096502278444,826511.1046036603,476153.16362163494,-72.0587780997689,4.302134324497543
R_8_6,2357.0226039551585,294.33715802734133,826511.1046036603,476202.2198146395,-72.05877639797241,4.302577537663376
R_8_7,2357.0226039551585,343.3933510318982,826511.1046036603,476251.276007644,-72.05877469599895,4.303020750823384
R_8_8,2357.0226039551585,392.4495440364551,826511.1046036603,476300.3322006486,-72.05877299384855,4.30346396397757
R_8_9,2357.0226039551585,441.505737041012,826511.1046036603,476349.38839365315,-72.0587712915212,4.303907177125931
R_8_10,2357.0226039551585,490.5619300455689,826511.1046036603,476398.4445866577,-72.05876958901689,4.304350390268466
R_8_11,2357.0226039551585,539.6181230501257,826511.1046036603,476447.5007796623,-72.05876788633563,4.3047936034051775
R_8_12,2357.0226039551585,588.6743160546827,826511.1046036603,476496.5569726668,-72.05876618347742,4.30523681653606
R_8_13,2357.0226039551585,637.7305090592396,826511.1046036603,476545.61316567136,-72.05876448044225,4.305680029661119
R_8_14,2357.0226039551585,686.7867020637964,826511.1046036603,476594.66935867595,-72.05876277723011,4.306123242780349
R_8_15,2357.0226039551585,735.8428950683533,826511.1046036603,476643.7255516805,-72.05876107384104,4.3065664558937495
R_8_16,2357.0226039551585,784.8990880729102,826511.1046036603,476692.781744685,-72.05875937027501,4.307009669001323
R_8_17,2357.0226039551585,833.9552810774671,826511.1046036603,476741.8379376896,-72.05875766653202,4.3074528821030675
R_8_18,2357.0226039551585,883.011474082024,826511.1046036603,476790.89413069416,-72.05875596261207,4.307896095198981
R_8_19,2357.0226039551585,932.0676670865809,826511.1046036603,476839.95032369875,-72.05875425851517,4.3083393082890655
R_8_20,2357.0226039551585,981.1238600911378,826511.1046036603,476889.0065167033,-72.05875255424131,4.3087825213733195
R_8_21,2357.0226039551585,1030.1800530956946,826511.1046036603,476938.0627097078,-72.05875084979048,4.309225734451739
R_8_22,2357.0226039551585,1079.2362461002515,826511.1046036603,476987.1189027124,-72.05874914516271,4.30966894752433
R_8_23,2357.0226039551585,1128.2924391048084,826511.1046036603,477036.17509571696,-72.05874744035796,4.310112160591087
R_8_24,2357.0226039551585,1177.3486321093653,826511.1046036603,477085.2312887215,-72.05874573537628,4.310555373652009
R_8_25,2357.0226039551585,1226.4048251139222,826511.1046036603,477134.2874817261,-72.05874403021761,4.310998586707099
R_8_26,2357.0226039551585,1275.4610181184792,826511.1046036603,477183.3436747306,-72.05874232488199,4.311441799756352
R_8_27,2357.0226039551585,1324.517211123036,826511.1046036603,477232.39986773516,-72.05874061936942,4.311885012799773
R_8_28,2357.0226039551585,1373.5734041275928,826511.1046036603,477281.45606073976,-72.05873891367987,4.312328225837356
R_8_29,2357.0226039551585,1422.6295971321497,826511.1046036603,477330.5122537443,-72.05873720781338,4.312771438869104
R_8_30,2357.0226039551585,1471.6857901367066,826511.1046036603,477379.56844674883,-72.0587355017699,4.313214651895014
R_8_31,2357.0226039551585,1520.7419831412635,826511.1046036603,477428.6246397534,-72.05873379554947,4.313657864915086
R_8_32,2357.0226039551585,1569.7981761458204,826511.1046036603,477477.68083275796,-72.05873208915207,4.314101077929322
R_8_33,2357.0226039551585,1618.8543691503774,826511.1046036603,477526.7370257625,-72.0587303825777,4.314544290937718
R_8_34,2357.0226039551585,1667.9105621549343,826511.1046036603,477575.7932187671,-72.0587286758264,4.314987503940275
R_8_35,2357.0226039551585,1716.9667551594912,826511.1046036603,477624.84941177163,-72.05872696889811,4.3154307169369925
R_8_36,2357.0226039551585,1766.022948164048,826511.1046036603,477673.90560477617,-72.05872526179286,4.315873929927868
R_8_37,2357.0226039551585,1815.0791411686048,826511.1046036603,477722.96179778076,-72.05872355451064,4.3163171429129035
R_8_38,2357.0226039551585,1864.1353341731617,826511.1046036603,477772.0179907853,-72.05872184705144,4.316760355892096
R_8_39,2357.0226039551585,1913.1915271777186,826511.1046036603,477821.07418378984,-72.0587201394153,4.317203568865447
R_8_40,2357.0226039551585,1962.2477201822755,826511.1046036603,477870.13037679443,-72.05871843160217,4.3176467818329565
R_8_41,2357.0226039551585,2011.3039131868325,826511.1046036603,477919.18656979897,-72.0587167236121,4.31808999479462
R_8_42,2357.0226039551585,2060.360106191389,826511.1046036603,477968.2427628035,-72.05871501544502,4.318533207750442
R_8_43,2357.0226039551585,2109.416299195946,826511.1046036603,478017.2989558081,-72.058713307101,4.318976420700419
R_8_44,2357.0226039551585,2158.472492200503,826511.1046036603,478066.35514881264,-72.05871159858,4.319419633644549
R_8_45,2357.0226039551585,2207.52868520506,826511.1046036603,478115.4113418172,-72.05870988988202,4.319862846582835
R_8_46,2357.0226039551585,2256.584878209617,826511.1046036603,478164.4675348218,-72.05870818100709,4.320306059515272
R_8_47,2357.0226039551585,2305.6410712141737,826511.1046036603,478213.5237278263,-72.05870647195518,4.320749272441862
R_8_48,2357.0226039551585,2354.6972642187307,826511.1046036603,478262.57992083085,-72.0587047627263,4.321192485362606
R_8_49,2357.0226039551585,2403.7534572232876,826511.1046036603,478311.63611383544,-72.05870305332044,4.321635698277502
R_8_50,2357.0226039551585,2452.8096502278445,826511.1046036603,478360.69230684,-72.05870134373761,4.322078911186549
R_8_51,2357.0226039551585,2501.8658432324014,826511.1046036603,478409.7484998446,-72.05869963397781,4.322522124089747
R_8_52,2357.0226039551585,2550.9220362369583,826511.1046036603,478458.8046928491,-72.05869792404103,4.3229653369870915
R_8_53,2357.0226039551585,2599.9782292415152,826511.1046036603,478507.86088585365,-72.05869621392728,4.323408549878589
R_8_54,2357.0226039551585,2649.034422246072,826511.1046036603,478556.91707885824,-72.05869450363656,4.323851762764233
R_8_55,2357.0226039551585,2698.090615250629,826511.1046036603,478605.9732718628,-72.05869279316886,4.324294975644027
R_8_56,2357.0226039551585,2747.1468082551855,826511.1046036603,478655.0294648673,-72.05869108252418,4.324738188517967
R_8_57,2357.0226039551585,2796.2030012597425,826511.1046036603,478704.0856578719,-72.05868937170253,4.325181401386057
R_8_58,2357.0226039551585,2845.2591942642994,826511.1046036603,478753.14185087645,-72.0586876607039,4.32562461424829
R_8_59,2357.0226039551585,2894.3153872688563,826511.1046036603,478802.198043881,-72.0586859495283,4.326067827104668
R_8_60,2357.0226039551585,2943.371580273413,826511.1046036603,478851.2542368856,-72.0586842381757,4.326511039955194
R_8_61,2357.0226039551585,2992.42777327797,826511.1046036603,478900.3104298901,-72.05868252664612,4.3269542527998635
R_8_62,2357.0226039551585,3041.483966282527,826511.1046036603,478949.36662289465,-72.05868081493959,4.327397465638677
R_8_63,2357.0226039551585,3090.540159287084,826511.1046036603,478998.42281589925,-72.05867910305606,4.327840678471635
R_8_64,2357.0226039551585,3139.596352291641,826511.1046036603,479047.4790089038,-72.05867739099557,4.328283891298733
R_8_65,2357.0226039551585,3188.652545296198,826511.1046036603,479096.5352019083,-72.05867567875809,4.328727104119975
R_8_66,2357.0226039551585,3237.7087383007547,826511.1046036603,479145.5913949129,-72.05867396634362,4.329170316935359
R_8_67,2357.0226039551585,3286.7649313053116,826511.1046036603,479194.64758791745,-72.05867225375216,4.329613529744883
R_8_68,2357.0226039551585,3335.8211243098685,826511.1046036603,479243.703780922,-72.05867054098374,4.330056742548549
R_8_69,2357.0226039551585,3384.8773173144255,826511.1046036603,479292.7599739266,-72.05866882803834,4.330499955346354
R_8_70,2357.0226039551585,3433.9335103189824,826511.1046036603,479341.8161669311,-72.05866711491593,4.330943168138296
R_8_71,2357.0226039551585,3482.9897033235393,826511.1046036603,479390.87235993566,-72.05866540161657,4.331386380924378
R_8_72,2357.0226039551585,3532.045896328096,826511.1046036603,479439.92855294026,-72.0586636881402,4.331829593704599
R_8_73,2357.0226039551585,3581.1020893326527,826511.1046036603,479488.9847459448,-72.05866197448685,4.332272806478956
R_8_74,2357.0226039551585,3630.1582823372096,826511.1046036603,479538.0409389493,-72.05866026065652,4.332716019247452
R_8_75,2357.0226039551585,3679.2144753417665,826511.1046036603,479587.0971319539,-72.0586585466492,4.3331592320100825
R_8_76,2357.0226039551585,3728.2706683463234,826511.1046036603,479636.15332495846,-72.05865683246489,4.333602444766849
R_8_77,2357.0226039551585,3777.3268613508803,826511.1046036603,479685.209517963,-72.05865511810362,4.334045657517748
R_8_78,2357.0226039551585,3826.3830543554373,826511.1046036603,479734.2657109676,-72.05865340356533,4.334488870262787
R_8_79,2357.0226039551585,3875.439247359994,826511.1046036603,479783.32190397213,-72.05865168885008,4.334932083001955
R_8_80,2357.0226039551585,3924.495440364551,826511.1046036603,479832.37809697667,-72.05864997395781,4.3353752957352585
R_8_81,2357.0226039551585,3973.551633369108,826511.1046036603,479881.43428998126,-72.05864825888857,4.335818508462694
R_8_82,2357.0226039551585,4022.607826373665,826511.1046036603,479930.4904829858,-72.05864654364234,4.336261721184262
R_8_83,2357.0226039551585,4071.664019378222,826511.1046036603,479979.54667599034,-72.05864482821913,4.336704933899959
R_8_84,2357.0226039551585,4120.720212382778,826511.1046036603,480028.60286899493,-72.05864311261891,4.33714814660979
R_8_85,2357.0226039551585,4169.776405387335,826511.1046036603,480077.65906199947,-72.05864139684171,4.33759135931375
R_8_86,2357.0226039551585,4218.832598391892,826511.1046036603,480126.71525500406,-72.05863968088752,4.338034572011839
R_8_87,2357.0226039551585,4267.888791396449,826511.1046036603,480175.7714480086,-72.05863796475633,4.338477784704059
R_8_88,2357.0226039551585,4316.944984401006,826511.1046036603,480224.82764101314,-72.05863624844815,4.338920997390406
R_8_89,2357.0226039551585,4366.001177405563,826511.1046036603,480273.88383401773,-72.058634531963,4.339364210070881
R_8_90,2357.0226039551585,4415.05737041012,826511.1046036603,480322.94002702227,-72.05863281530083,4.3398074227454835
R_8_91,2357.0226039551585,4464.113563414677,826511.1046036603,480371.9962200268,-72.05863109846167,4.340250635414212
R_8_92,2357.0226039551585,4513.169756419234,826511.1046036603,480421.0524130314,-72.05862938144551,4.340693848077067
R_8_93,2357.0226039551585,4562.225949423791,826511.1046036603,480470.10860603594,-72.05862766425237,4.341137060734049
R_8_94,2357.0226039551585,4611.2821424283475,826511.1046036603,480519.1647990405,-72.05862594688223,4.341580273385153
R_8_95,2357.0226039551585,4660.338335432904,826511.1046036603,480568.22099204507,-72.0586242293351,4.342023486030382
R_8_96,2357.0226039551585,4709.394528437461,826511.1046036603,480617.2771850496,-72.05862251161095,4.342466698669736
R_8_97,2357.0226039551585,4758.450721442018,826511.1046036603,480666.33337805414,-72.05862079370982,4.342909911303212
R_8_98,2357.0226039551585,4807.506914446575,826511.1046036603,480715.38957105874,-72.05861907563168,4.343353123930813
R_8_99,2357.0226039551585,4856.563107451132,826511.1046036603,480764.4457640633,-72.05861735737656,4.343796336552534
R_8_100,2357.0226039551585,4905.619300455689,826511.1046036603,480813.5019570678,-72.05861563894445,4.344239549168375
R_8_101,2357.0226039551585,4954.675493460246,826511.1046036603,480862.5581500724,-72.05861392033532,4.344682761778339
R_8_102,2357.0226039551585,5003.731686464803,826511.1046036603,480911.61434307694,-72.0586122015492,4.34512597438242
R_8_103,2357.0226039551585,5052.78787946936,826511.1046036603,480960.6705360815,-72.05861048258608,4.345569186980623
R_8_104,2357.0226039551585,5101.844072473917,826511.1046036603,481009.7267290861,-72.05860876344595,4.3460123995729445
R_8_105,2357.0226039551585,5150.900265478474,826511.1046036603,481058.7829220906,-72.05860704412883,4.346455612159384
R_8_106,2357.0226039551585,5199.9564584830305,826511.1046036603,481107.83911509515,-72.0586053246347,4.346898824739942
R_8_107,2357.0226039551585,5249.012651487587,826511.1046036603,481156.89530809975,-72.05860360496357,4.347342037314616
R_8_108,2357.0226039551585,5298.068844492144,826511.1046036603,481205.9515011043,-72.05860188511544,4.347785249883407
R_8_109,2357.0226039551585,5347.125037496701,826511.1046036603,481255.0076941088,-72.05860016509031,4.348228462446314
R_8_110,2357.0226039551585,5396.181230501258,826511.1046036603,481304.0638871134,-72.05859844488818,4.348671675003337
R_8_111,2357.0226039551585,5445.237423505815,826511.1046036603,481353.12008011795,-72.05859672450903,4.3491148875544745
R_8_112,2357.0226039551585,5494.293616510371,826511.1046036603,481402.1762731225,-72.05859500395289,4.349558100099725
R_8_113,2357.0226039551585,5543.349809514928,826511.1046036603,481451.2324661271,-72.05859328321974,4.350001312639089
R_8_114,2357.0226039551585,5592.406002519485,826511.1046036603,481500.2886591316,-72.05859156230959,4.350444525172566
R_8_115,2357.0226039551585,5641.462195524042,826511.1046036603,481549.34485213616,-72.05858984122241,4.350887737700157
R_8_116,2357.0226039551585,5690.518388528599,826511.1046036603,481598.40104514075,-72.05858811995824,4.3513309502218585
R_8_117,2357.0226039551585,5739.574581533156,826511.1046036603,481647.4572381453,-72.05858639851706,4.351774162737671
R_8_118,2357.0226039551585,5788.630774537713,826511.1046036603,481696.5134311499,-72.05858467689889,4.352217375247595
R_8_119,2357.0226039551585,5837.6869675422695,826511.1046036603,481745.5696241544,-72.0585829551037,4.352660587751628
R_8_120,2357.0226039551585,5886.743160546826,826511.1046036603,481794.62581715896,-72.0585812331315,4.353103800249771
R_8_121,2357.0226039551585,5935.799353551383,826511.1046036603,481843.68201016355,-72.0585795109823,4.3535470127420215
R_8_122,2357.0226039551585,5984.85554655594,826511.1046036603,481892.7382031681,-72.05857778865607,4.353990225228381
R_8_123,2357.0226039551585,6033.911739560497,826511.1046036603,481941.7943961726,-72.05857606615284,4.354433437708848
R_8_124,2357.0226039551585,6082.967932565054,826511.1046036603,481990.8505891772,-72.0585743434726,4.354876650183423
R_8_125,2357.0226039551585,6132.024125569611,826511.1046036603,482039.90678218176,-72.05857262061535,4.355319862652102
R_8_126,2357.0226039551585,6181.080318574168,826511.1046036603,482088.9629751863,-72.05857089758108,4.35576307511489
R_8_127,2357.0226039551585,6230.136511578725,826511.1046036603,482138.0191681909,-72.05856917436981,4.356206287571782
R_8_128,2357.0226039551585,6279.192704583282,826511.1046036603,482187.0753611954,-72.05856745098151,4.356649500022778
R_8_129,2357.0226039551585,6328.248897587839,826511.1046036603,482236.13155419996,-72.05856572741622,4.357092712467877
R_8_130,2357.0226039551585,6377.305090592396,826511.1046036603,482285.18774720456,-72.05856400367391,4.357535924907081
R_8_131,2357.0226039551585,6426.3612835969525,826511.1046036603,482334.2439402091,-72.05856227975458,4.357979137340387
R_8_132,2357.0226039551585,6475.417476601509,826511.1046036603,482383.30013321363,-72.05856055565823,4.358422349767794
R_8_133,2357.0226039551585,6524.473669606066,826511.1046036603,482432.3563262182,-72.05855883138486,4.3588655621893055
R_8_134,2357.0226039551585,6573.529862610623,826511.1046036603,482481.41251922277,-72.05855710693449,4.359308774604916
R_8_135,2357.0226039551585,6622.58605561518,826511.1046036603,482530.4687122273,-72.0585553823071,4.359751987014629
R_8_136,2357.0226039551585,6671.642248619737,826511.1046036603,482579.5249052319,-72.0585536575027,4.360195199418439
R_8_137,2357.0226039551585,6720.698441624294,826511.1046036603,482628.58109823643,-72.05855193252127,4.360638411816349
R_8_138,2357.0226039551585,6769.754634628851,826511.1046036603,482677.637291241,-72.05855020736283,4.361081624208359
R_8_139,2357.0226039551585,6818.810827633408,826511.1046036603,482726.69348424557,-72.05854848202736,4.361524836594467
R_8_140,2357.0226039551585,6867.867020637965,826511.1046036603,482775.7496772501,-72.05854675651487,4.361968048974671
R_8_141,2357.0226039551585,6916.923213642522,826511.1046036603,482824.80587025464,-72.05854503082539,4.362411261348971
R_8_142,2357.0226039551585,6965.979406647079,826511.1046036603,482873.86206325924,-72.05854330495886,4.36285447371737
R_8_143,2357.0226039551585,7015.0355996516355,826511.1046036603,482922.9182562638,-72.05854157891531,4.3632976860798625
R_8_144,2357.0226039551585,7064.091792656192,826511.1046036603,482971.9744492683,-72.05853985269476,4.3637408984364505
R_8_145,2357.0226039551585,7113.147985660748,826511.1046036603,483021.0306422729,-72.05853812629717,4.364184110787135
R_8_146,2357.0226039551585,7162.204178665305,826511.1046036603,483070.08683527744,-72.05853639972257,4.364627323131911
R_8_147,2357.0226039551585,7211.260371669862,826511.1046036603,483119.143028282,-72.05853467297094,4.365070535470781
R_8_148,2357.0226039551585,7260.316564674419,826511.1046036603,483168.1992212866,-72.05853294604229,4.365513747803743
R_8_149,2357.0226039551585,7309.372757678976,826511.1046036603,483217.2554142911,-72.05853121893661,4.365956960130797
R_8_150,2357.0226039551585,7358.428950683533,826511.1046036603,483266.31160729565,-72.05852949165391,4.366400172451942
R_8_151,2357.0226039551585,7407.48514368809,826511.1046036603,483315.36780030024,-72.05852776419418,4.36684338476718
R_8_152,2357.0226039551585,7456.541336692647,826511.1046036603,483364.4239933048,-72.05852603655744,4.367286597076507
R_8_153,2357.0226039551585,7505.597529697204,826511.1046036603,483413.4801863094,-72.05852430874367,4.367729809379923
R_8_154,2357.0226039551585,7554.653722701761,826511.1046036603,483462.5363793139,-72.05852258075286,4.368173021677431
R_8_155,2357.0226039551585,7603.709915706318,826511.1046036603,483511.59257231845,-72.05852085258505,4.368616233969024
R_8_156,2357.0226039551585,7652.7661087108745,826511.1046036603,483560.64876532304,-72.05851912424019,4.369059446254707
R_8_157,2357.0226039551585,7701.822301715431,826511.1046036603,483609.7049583276,-72.05851739571831,4.369502658534476
R_8_158,2357.0226039551585,7750.878494719988,826511.1046036603,483658.7611513321,-72.0585156670194,4.369945870808333
R_8_159,2357.0226039551585,7799.934687724545,826511.1046036603,483707.8173443367,-72.05851393814346,4.370389083076275
R_8_160,2357.0226039551585,7848.990880729102,826511.1046036603,483756.87353734125,-72.0585122090905,4.370832295338301
R_8_161,2357.0226039551585,7898.047073733659,826511.1046036603,483805.9297303458,-72.0585104798605,4.371275507594415
R_8_162,2357.0226039551585,7947.103266738216,826511.1046036603,483854.9859233504,-72.05850875045347,4.371718719844613
R_8_163,2357.0226039551585,7996.159459742773,826511.1046036603,483904.0421163549,-72.05850702086941,4.3721619320888925
R_8_164,2357.0226039551585,8045.21565274733,826511.1046036603,483953.09830935946,-72.05850529110832,4.372605144327257
R_8_165,2357.0226039551585,8094.271845751887,826511.1046036603,484002.15450236405,-72.0585035611702,4.3730483565597025
R_8_166,2357.0226039551585,8143.328038756444,826511.1046036603,484051.2106953686,-72.05850183105504,4.373491568786231
R_8_167,2357.0226039551585,8192.384231761,826511.1046036603,484100.2668883731,-72.05850010076287,4.373934781006841
R_8_168,2357.0226039551585,8241.440424765557,826511.1046036603,484149.3230813777,-72.05849837029363,4.374377993221531
R_8_169,2357.0226039551585,8290.496617770114,826511.1046036603,484198.37927438226,-72.05849663964739,4.374821205430302
R_8_170,2357.0226039551585,8339.55281077467,826511.1046036603,484247.4354673868,-72.05849490882409,4.375264417633151
R_8_171,2357.0226039551585,8388.609003779227,826511.1046036603,484296.4916603914,-72.05849317782378,4.37570762983008
R_8_172,2357.0226039551585,8437.665196783784,826511.1046036603,484345.5478533959,-72.05849144664643,4.3761508420210875
R_8_173,2357.0226039551585,8486.721389788341,826511.1046036603,484394.60404640046,-72.05848971529203,4.376594054206172
R_8_174,2357.0226039551585,8535.777582792898,826511.1046036603,484443.66023940506,-72.0584879837606,4.377037266385335
R_8_175,2357.0226039551585,8584.833775797455,826511.1046036603,484492.7164324096,-72.05848625205213,4.377480478558573
R_8_176,2357.0226039551585,8633.889968802012,826511.1046036603,484541.77262541413,-72.05848452016662,4.377923690725886
R_8_177,2357.0226039551585,8682.946161806569,826511.1046036603,484590.8288184187,-72.05848278810409,4.378366902887277
R_8_178,2357.0226039551585,8732.002354811126,826511.1046036603,484639.88501142326,-72.0584810558645,4.378810115042741
R_8_179,2357.0226039551585,8781.058547815683,826511.1046036603,484688.9412044278,-72.05847932344788,4.379253327192281
R_8_180,2357.0226039551585,8830.11474082024,826511.1046036603,484737.9973974324,-72.05847759085422,4.3796965393358915
R_8_181,2357.0226039551585,8879.170933824797,826511.1046036603,484787.05359043693,-72.05847585808353,4.3801397514735765
R_8_182,2357.0226039551585,8928.227126829353,826511.1046036603,484836.10978344147,-72.05847412513579,4.380582963605336
R_8_183,2357.0226039551585,8977.28331983391,826511.1046036603,484885.16597644606,-72.05847239201101,4.381026175731165
R_8_184,2357.0226039551585,9026.339512838467,826511.1046036603,484934.2221694506,-72.05847065870917,4.381469387851065
R_8_185,2357.0226039551585,9075.395705843024,826511.1046036603,484983.2783624552,-72.05846892523031,4.381912599965037
R_8_186,2357.0226039551585,9124.451898847581,826511.1046036603,485032.33455545973,-72.05846719157441,4.382355812073078
R_8_187,2357.0226039551585,9173.508091852138,826511.1046036603,485081.39074846427,-72.05846545774146,4.3827990241751875
R_8_188,2357.0226039551585,9222.564284856695,826511.1046036603,485130.44694146886,-72.05846372373146,4.383242236271368
R_8_189,2357.0226039551585,9271.620477861252,826511.1046036603,485179.5031344734,-72.05846198954443,4.383685448361615
R_8_190,2357.0226039551585,9320.676670865809,826511.1046036603,485228.55932747794,-72.05846025518035,4.38412866044593
R_8_191,2357.0226039551585,9369.732863870366,826511.1046036603,485277.61552048253,-72.0584585206392,4.384571872524313
R_8_192,2357.0226039551585,9418.789056874923,826511.1046036603,485326.67171348707,-72.05845678592104,4.385015084596761
R_8_193,2357.0226039551585,9467.84524987948,826511.1046036603,485375.7279064916,-72.05845505102582,4.385458296663276
R_8_194,2357.0226039551585,9516.901442884036,826511.1046036603,485424.7840994962,-72.05845331595356,4.385901508723855
