id,E,N,lon,lat
316,617040.4261651748,718818.4981735941,-73.94148261,6.501989160000001
317,617040.5939232487,718738.3136188955,-73.94148261,6.50126392
318,617040.7616626853,718658.1290664116,-73.94148261,6.500538679999999
319,617040.9293834846,718577.9445161422,-73.94148261,6.499813439999999
320,617041.0970856467,718497.7599680874,-73.94148261,6.499088199999999
321,617041.2647691714,718417.5754222466,-73.94148261,6.498362959999999
322,617041.4324340589,718337.3908786197,-73.94148261,6.49763772
323,617041.6000803089,718257.2063372062,-73.94148261,6.49691248
324,617041.7677079214,718177.0217980065,-73.94148261,6.496187240000001
325,617041.9353168966,718096.8372610193,-73.94148261,6.495462
326,617042.1029072343,718016.6527262455,-73.94148261,6.49473676
327,617042.2704789346,717936.468193684,-73.94148261,6.494011520000001
328,617042.4380319974,717856.283663335,-73.94148261,6.4932862799999995
329,617042.6055664227,717776.0991351982,-73.94148261,6.49256104
330,617042.7730822104,717695.9146092731,-73.94148261,6.4918358
331,617042.9405793606,717615.7300855599,-73.94148261,6.49111056
332,617043.1080578731,717535.5455640578,-73.94148261,6.490385319999998
333,617043.275517748,717455.3610447673,-73.94148261,6.48966008
334,617043.4429589852,717375.1765276875,-73.94148261,6.488934840000001
335,617043.6103815848,717294.9920128185,-73.94148261,6.488209600000001
336,617043.7777855467,717214.8075001596,-73.94148261,6.48748436
337,617043.9451708707,717134.6229897112,-73.94148261,6.486759119999999
338,617044.1125375573,717054.4384814728,-73.94148261,6.48603388
339,617044.2798856059,716974.253975444,-73.94148261,6.48530864
340,617044.4472150167,716894.0694716246,-73.94148261,6.484583399999999
341,617044.6145257897,716813.8849700146,-73.94148261,6.4838581600000005
342,617044.7818179248,716733.7004706134,-73.94148261,6.48313292
343,617044.9490914221,716653.5159734209,-73.94148261,6.48240768
344,617045.1163462815,716573.3314784371,-73.94148261,6.48168244
345,617045.283582503,716493.1469856615,-73.94148261,6.480957199999999
346,617045.4508000865,716412.9624950939,-73.94148261,6.480231959999999
347,617045.6179990319,716332.7780067342,-73.94148261,6.47950672
348,617045.7851793395,716252.5935205818,-73.94148261,6.47878148
349,617045.9523410089,716172.4090366367,-73.94148261,6.47805624
350,617046.1194840403,716092.2245548989,-73.94148261,6.477331000000001
351,617046.2866084337,716012.0400753677,-73.94148261,6.47660576
352,617046.4537141889,715931.855598043,-73.94148261,6.475880519999998
353,617046.620801306,715851.6711229248,-73.94148261,6.475155280000001
354,617046.787869785,715771.4866500125,-73.94148261,6.4744300400000006
355,617046.9549196258,715691.302179306,-73.94148261,6.473704799999999
356,617047.1219508282,715611.1177108051,-73.94148261,6.47297956
357,617047.2889633926,715530.9332445097,-73.94148261,6.472254319999999
358,617047.4559573187,715450.7487804192,-73.94148261,6.471529079999998
359,617047.6229326065,715370.5643185338,-73.94148261,6.47080384
360,617047.789889256,715290.3798588528,-73.94148261,6.4700786
361,617047.9568272672,715210.1954013765,-73.94148261,6.469353360000001
362,617048.1237466399,715130.010946104,-73.94148261,6.46862812
363,617048.2906473743,715049.8264930353,-73.94148261,6.4679028800000005
364,617048.4575294703,714969.6420421704,-73.94148261,6.46717764
365,617048.6243929279,714889.457593509,-73.94148261,6.4664524
366,617048.7912377471,714809.2731470506,-73.94148261,6.46572716
367,617048.9580639277,714729.0887027951,-73.94148261,6.465001919999999
368,617049.1248714698,714648.9042607424,-73.94148261,6.46427668
369,617049.2916603733,714568.719820892,-73.94148261,6.46355144
370,617049.4584306384,714488.5353832437,-73.94148261,6.4628262
371,617049.625182265,714408.3509477975,-73.94148261,6.46210096
372,617049.7919152527,714328.166514553,-73.94148261,6.4613757199999995
373,617049.958629602,714247.9820835098,-73.94148261,6.460650479999999
374,617050.1253253125,714167.7976546681,-73.94148261,6.45992524
375,617219.7665896387,724111.0854199048,-73.93976017,6.549855000000001
376,617219.9358528514,724030.9006747836,-73.93976017,6.5491297600000005
377,617220.1050973983,723950.7159318934,-73.93976017,6.54840452
378,617220.2743232793,723870.5311912333,-73.93976017,6.5476792800000005
379,617220.4435304941,723790.3464528034,-73.93976017,6.54695404
380,617220.6127190432,723710.1617166032,-73.93976017,6.546228799999999
381,617220.7818889262,723629.976982633,-73.93976017,6.545503560000001
382,617220.9510401431,723549.7922508917,-73.93976017,6.54477832
383,617221.120172694,723469.6075213798,-73.93976017,6.544053079999999
384,617221.2892865788,723389.422794097,-73.93976017,6.543327840000001
385,617221.4583817974,723309.2380690424,-73.93976017,6.5426026
386,617221.62745835,723229.0533462164,-73.93976017,6.54187736
387,617221.7965162364,723148.8686256186,-73.93976017,6.54115212
388,617221.9655554566,723068.6839072488,-73.93976017,6.540426880000001
389,617222.1345760106,722988.4991911063,-73.93976017,6.539701639999998
390,617222.3035778983,722908.3144771917,-73.93976017,6.538976399999999
391,617222.4725611198,722828.129765504,-73.93976017,6.538251160000001
392,617222.6415256751,722747.9450560433,-73.93976017,6.53752592
393,617222.8104715638,722667.7603488093,-73.93976017,6.53680068
394,617222.9793987864,722587.575643802,-73.93976017,6.536075440000001
395,617223.1483073425,722507.3909410207,-73.93976017,6.535350200000001
396,617223.3171972324,722427.2062404655,-73.93976017,6.534624960000002
397,617223.4860684557,722347.0215421357,-73.93976017,6.53389972
398,617223.6549210126,722266.8368460316,-73.93976017,6.53317448
399,617223.823754903,722186.6521521528,-73.93976017,6.53244924
400,617223.992570127,722106.4674604989,-73.93976017,6.5317240000000005
401,617224.1613666845,722026.2827710698,-73.93976017,6.530998759999999
402,617224.3301445753,721946.0980838651,-73.93976017,6.530273519999999
403,617224.4989037997,721865.913398885,-73.93976017,6.529548280000001
404,617224.6676443573,721785.7287161287,-73.93976017,6.528823039999998
405,617224.8363662485,721705.5440355963,-73.93976017,6.528097799999999
406,617225.005069473,721625.3593572874,-73.93976017,6.52737256
407,617225.1737540307,721545.1746812017,-73.93976017,6.5266473199999995
408,617225.3424199218,721464.9900073392,-73.93976017,6.525922079999999
409,617225.5110671462,721384.8053356996,-73.93976017,6.5251968399999996
410,617225.6796957038,721304.6206662825,-73.93976017,6.524471600000001
411,617225.8483055945,721224.4359990875,-73.93976017,6.52374636
412,617226.0168968185,721144.2513341149,-73.93976017,6.52302112
413,617226.1854693758,721064.066671364,-73.93976017,6.522295880000001
414,617226.3540232661,720983.8820108348,-73.93976017,6.521570640000001
415,617226.5225584896,720903.6973525267,-73.93976017,6.5208454
416,617226.6910750462,720823.51269644,-73.93976017,6.520120160000001
417,617226.8595729358,720743.3280425741,-73.93976017,6.51939492
418,617227.0280521585,720663.1433909289,-73.93976017,6.5186696799999995
419,617227.1965127143,720582.9587415039,-73.93976017,6.517944440000001
420,617227.3649546029,720502.7740942992,-73.93976017,6.517219200000001
421,617227.5333778246,720422.5894493143,-73.93976017,6.51649396
422,617227.7017823793,720342.4048065492,-73.93976017,6.51576872
423,617227.8701682667,720262.2201660032,-73.93976017,6.515043479999999
424,617228.0385354873,720182.0355276767,-73.93976017,6.514318239999999
425,617228.2068840406,720101.850891569,-73.93976017,6.513593
426,617228.3752139267,720021.6662576799,-73.93976017,6.512867759999999
427,617228.5435251456,719941.4816260097,-73.93976017,6.512142519999999
428,617228.7118176974,719861.2969965572,-73.93976017,6.51141728
429,617228.880091582,719781.1123693228,-73.93976017,6.5106920399999995
430,617229.0483467992,719700.9277443063,-73.93976017,6.509966799999999
431,617229.2165833492,719620.7431215072,-73.93976017,6.50924156
432,617229.3848012319,719540.5585009252,-73.93976017,6.508516319999999
433,617229.5530004472,719460.3738825601,-73.93976017,6.507791079999999
434,617229.7211809952,719380.1892664122,-73.93976017,6.50706584
