id,E,N,lon,lat
563,621383.0412662162,722596.4947944763,-73.90213834,6.536075440000001
564,621463.2357179439,722596.6697868219,-73.9014131,6.53607544
565,621543.4301887591,722596.8448947986,-73.90068786,6.536075440000001
566,621623.6246786772,722597.0201184066,-73.89996262,6.53607544
567,616652.0011190607,722395.9365537565,-73.9449275,6.534352994999999
568,616732.1947414028,722396.1046805574,-73.94420226,6.534352995000001
569,616812.3883820872,722396.2729229511,-73.94347702,6.534352995
570,616892.5820411311,722396.4412809382,-73.94275178,6.534352994999999
571,616972.7757185454,722396.6097545187,-73.94202654,6.534352994999999
572,617052.9694143414,722396.7783436929,-73.9413013,6.534352995
573,617133.1631285346,722396.9470484607,-73.94057606,6.534352995
574,617213.3568611346,722397.1158688223,-73.93985082,6.534352995
575,617293.5506121584,722397.2848047777,-73.93912558,6.534352994999999
576,617373.7443816129,722397.4538563275,-73.93840034,6.534352995000001
577,617453.9381695135,722397.6230234713,-73.9376751,6.534352994999999
578,617534.1319758743,722397.7923062097,-73.93694986,6.534352995
579,617614.3258007065,722397.9617045423,-73.93622462,6.534352994999999
580,617694.5196440226,722398.1312184697,-73.93549938,6.534352994999999
581,617774.7135058339,722398.3008479917,-73.93477414,6.534352995
582,617854.9073861572,722398.4705931087,-73.9340489,6.534352994999998
583,617935.1012849995,722398.6404538209,-73.93332366,6.534352995
584,618015.2952023762,722398.810430128,-73.93259842,6.534352994999999
585,618095.4891383013,722398.9805220305,-73.93187318,6.534352994999999
586,618175.6830927861,722399.1507295285,-73.93114794,6.534352995000001
587,618255.8770658431,722399.321052622,-73.9304227,6.534352995
588,618336.0710574834,722399.4914913112,-73.92969746,6.534352994999999
589,618416.2650677213,722399.6620455963,-73.92897222,6.534352994999999
590,618496.459096572,722399.8327154774,-73.92824698,6.534352994999998
591,618576.6531440426,722400.0035009546,-73.92752174,6.534352994999999
592,618656.8472101497,722400.1744020281,-73.9267965,6.534352995
593,618737.0412949035,722400.3454186979,-73.92607126,6.534352994999999
594,618817.2353983192,722400.5165509643,-73.92534602,6.534352994999999
595,618897.4295204079,722400.6877988274,-73.92462078,6.534352994999999
596,618977.623661181,722400.8591622873,-73.92389554,6.534352995
597,619057.8178206551,722401.0306413441,-73.9231703,6.534352994999999
598,619138.0119988375,722401.2022359979,-73.92244506,6.534352994999999
599,619218.2061957433,722401.373946249,-73.92171982,6.534352994999999
600,619298.4004113866,722401.5457720974,-73.92099458,6.534352994999998
601,619378.5946457788,722401.7177135433,-73.92026934,6.534352994999999
602,619458.7888989323,722401.889770587,-73.9195441,6.534352995
603,619538.9831708584,722402.0619432284,-73.91881886,6.534352995
604,619619.1774615723,722402.2342314675,-73.91809362000001,6.534352994999997
605,619699.3717710855,722402.4066353048,-73.91736838,6.534352994999999
606,619779.5660994092,722402.5791547403,-73.91664314,6.534352995
607,619859.7604465586,722402.7517897739,-73.9159179,6.534352994999998
608,619939.9548125437,722402.9245404063,-73.91519266000002,6.534352995
609,620020.1491973812,722403.0974066369,-73.91446742,6.534352994999998
610,620100.3436010781,722403.2703884664,-73.91374218,6.534352994999999
611,620180.5380236498,722403.443485895,-73.91301694,6.534352995000001
612,620260.7324651119,722403.6166989222,-73.9122917,6.534352994999998
613,620340.9269254712,722403.7900275488,-73.91156646,6.534352994999998
614,620421.1214047446,722403.9634717747,-73.91084122,6.534352994999999
615,620501.3159029417,722404.1370315999,-73.91011598,6.534352995
616,620581.5104200783,722404.3107070246,-73.90939074,6.534352994999999
617,620661.7049561653,722404.4844980492,-73.9086655,6.534352995
618,620741.899511214,722404.6584046736,-73.90794026,6.534352994999999
619,620822.0940852412,722404.8324268978,-73.90721502,6.534352994999998
620,620902.288678254,722405.0065647223,-73.90648978,6.534352994999999
621,620982.4832902678,722405.180818147,-73.90576454,6.534352995
622,621062.6779212964,722405.3551871721,-73.9050393,6.534352995000001
623,621142.8725713512,722405.5296717978,-73.90431406,6.534352995000001
624,621223.0672404448,722405.704272024,-73.90358882,6.534352994999999
625,621303.2619285884,722405.878987851,-73.90286358,6.534352994999999
626,621383.4566357973,722406.053819279,-73.90213834,6.534352994999998
627,621463.6513620828,722406.2287663082,-73.9014131,6.534352995
628,621543.8461074561,722406.4038289386,-73.90068786,6.534352995000001
629,621624.0408719326,722406.5790071703,-73.89996262,6.534352995
630,616652.4001855332,722205.4982117895,-73.9449275,6.5326305499999995
631,616732.5940823418,722205.6662950398,-73.94420226,6.53263055
632,616812.7879974933,722205.8344938534,-73.94347702,6.5326305499999995
633,616892.9819310042,722206.0028082301,-73.94275178,6.5326305499999995
634,616973.175882886,722206.1712381705,-73.94202654,6.53263055
635,617053.36985315,722206.3397836743,-73.9413013,6.53263055
636,617133.5638418111,722206.5084447421,-73.94057606,6.53263055
637,617213.7578488798,722206.6772213734,-73.93985082,6.5326305499999995
638,617293.9518743723,722206.8461135689,-73.93912558,6.532630549999999
639,617374.145918296,722207.0151213285,-73.93840034,6.532630549999999
640,617454.339980666,722207.1842446526,-73.9376751,6.5326305499999995
641,617534.5340614966,722207.3534835409,-73.93694986,6.53263055
642,617614.7281607988,722207.5228379938,-73.93622462,6.5326305499999995
643,617694.9222785854,722207.6923080113,-73.93549938,6.5326305499999995
644,617775.1164148675,722207.8618935939,-73.93477414,6.53263055
645,617855.3105696617,722208.0315947413,-73.9340489,6.53263055
646,617935.5047429755,722208.2014114537,-73.93332366,6.532630549999999
647,618015.6989348237,722208.3713437313,-73.93259842,6.5326305499999995
648,618095.8931452209,722208.5413915743,-73.93187318,6.5326305499999995
649,618176.087374178,722208.7115549829,-73.93114794,6.53263055
650,618256.2816217076,722208.8818339572,-73.9304227,6.53263055
651,618336.475887821,722209.0522284971,-73.92969746,6.5326305499999995
652,618416.6701725322,722209.222738603,-73.92897222,6.53263055
653,618496.8644758565,722209.3933642748,-73.92824698,6.5326305499999995
654,618577.058797801,722209.5641055129,-73.92752174,6.532630550000001
655,618657.2531383826,722209.7349623173,-73.9267965,6.5326305499999995
656,618737.4474976109,722209.9059346882,-73.92607126,6.53263055
657,618817.6418755015,722210.0770226257,-73.92534602,6.53263055
658,618897.8362720654,722210.2482261298,-73.92462078,6.5326305499999995
659,618978.0306873141,722210.4195452008,-73.92389554,6.53263055
660,619058.2251212641,722210.5909798389,-73.9231703,6.5326305499999995
661,619138.4195739226,722210.762530044,-73.92244506,6.532630549999999
662,619218.6140453051,722210.9341958164,-73.92171982,6.532630549999999
663,619298.8085354252,722211.1059771562,-73.92099458,6.53263055
664,619379.0030442945,722211.2778740636,-73.92026934,6.5326305499999995
665,619459.1975719256,722211.4498865387,-73.9195441,6.5326305499999995
666,619539.3921183295,722211.6220145815,-73.91881886,6.532630549999999
667,619619.5866835217,722211.7942581925,-73.91809362000001,6.53263055
668,619699.7812675134,722211.9666173714,-73.91736838,6.5326305499999995
669,619779.9758703159,722212.1390921185,-73.91664314,6.53263055
670,619860.1704919445,722212.311682434,-73.9159179,6.5326305499999995
671,619940.3651324091,722212.4843883181,-73.91519266000002,6.53263055
672,620020.5597917264,722212.6572097708,-73.91446742,6.532630549999998
673,620100.7544699034,722212.8301467923,-73.91374218,6.53263055
674,620180.9491669557,722213.0031993827,-73.91301694,6.5326305499999995
675,620261.1438828985,722213.1763675422,-73.9122917,6.532630549999999
676,620341.3386177389,722213.3496512709,-73.91156646,6.532630549999999
677,620421.5333714937,722213.5230505689,-73.91084122,6.5326305499999995
678,620501.7281441727,722213.6965654364,-73.91011598,6.5326305499999995
679,620581.9229357913,722213.8701958735,-73.90939074,6.53263055
680,620662.1177463608,722214.0439418803,-73.9086655,6.532630549999999
681,620742.3125758924,722214.217803457,-73.90794026,6.532630549999999
682,620822.5074244027,722214.3917806039,-73.90721502,6.5326305499999995
683,620902.7022918989,722214.5658733208,-73.90648978,6.5326305499999995
684,620982.8971783963,722214.7400816081,-73.90576454,6.532630549999999
685,621063.0920839091,722214.9144054658,-73.9050393,6.53263055
686,621143.2870084484,722215.0888448941,-73.90431406,6.53263055
687,621223.4819520267,722215.2633998932,-73.90358882,6.53263055
688,621303.6769146554,722215.438070463,-73.90286358,6.5326305499999995
689,621383.8718963497,722215.6128566038,-73.90213834,6.5326305499999995
690,621464.066897121,722215.787758316,-73.9014131,6.532630550000001
691,621544.2619169804,722215.9627755993,-73.90068786,6.5326305499999995
692,621624.4569559433,722216.1379084539,-73.89996262,6.532630549999999
693,616652.7991472285,722015.0598823777,-73.9449275,6.530908105
694,616732.9933184317,722015.2279220769,-73.94420226,6.530908105
695,616813.1875079778,722015.3960773094,-73.94347702,6.530908105
696,616893.381715884,722015.5643480752,-73.94275178,6.530908105
697,616973.5759421613,722015.7327343747,-73.94202654,6.530908105
698,617053.770186821,722015.9012362077,-73.9413013,6.530908104999999
699,617133.9644498783,722016.0698535744,-73.94057606,6.530908104999999
700,617214.1587313432,722016.2385864754,-73.93985082,6.530908105
701,617294.3530312326,722016.4074349101,-73.93912558,6.530908104999999
702,617374.5473495533,722016.5763988793,-73.93840034,6.530908105
703,617454.7416863206,722016.7454783827,-73.9376751,6.530908104999999
704,617534.936041549,722016.9146734206,-73.93694986,6.530908105
705,617615.1304152493,722017.0839839932,-73.93622462,6.530908105
706,617695.3248074341,722017.2534101004,-73.93549938,6.530908105000001
707,617775.5192181148,722017.4229517424,-73.93477414,6.530908104999999
708,617855.7136473082,722017.5926089195,-73.9340489,6.530908105
709,617935.908095021,722017.7623816318,-73.93332366,6.530908105000001
710,618016.1025612692,722017.9322698794,-73.93259842,6.530908104999999
711,618096.2970460663,722018.1022736625,-73.93187318,6.530908105
712,618176.4915494235,722018.2723929809,-73.93114794,6.530908105000001
713,618256.6860713537,722018.4426278352,-73.9304227,6.530908105000001
714,618336.8806118681,722018.6129782251,-73.92969746,6.530908105
715,618417.0751709804,722018.783444151,-73.92897222,6.530908104999999
716,618497.2697487064,722018.9540256133,-73.92824698,6.530908105
717,618577.4643450528,722019.1247226116,-73.92752174,6.530908105
718,618657.6589600366,722019.2955351465,-73.9267965,6.530908105000001
719,618737.8535936674,722019.4664632176,-73.92607126,6.530908105
720,618818.0482459608,722019.6375068254,-73.92534602,6.530908105
721,618898.242916928,722019.8086659701,-73.92462078,6.530908105000001
722,618978.4376065801,722019.9799406516,-73.92389554,6.530908105
723,619058.632314934,722020.1513308702,-73.9231703,6.530908105
724,619138.8270419966,722020.3228366261,-73.92244506,6.530908105000001
725,619219.0217877836,722020.4944579192,-73.92171982,6.530908105
726,619299.2165523085,722020.6661947498,-73.92099458,6.530908104999999
727,619379.4113355831,722020.838047118,-73.92026934,6.530908105
728,619459.6061376196,722021.010015024,-73.9195441,6.530908104999999
729,619539.8009584292,722021.1820984678,-73.91881886,6.530908105
730,619619.9957980276,722021.3542974498,-73.91809362000001,6.530908105000002
731,619700.1906564258,722021.5266119697,-73.91736838,6.530908104999999
732,619780.385533635,722021.6990420279,-73.91664314,6.530908105
733,619860.5804296706,722021.8715876247,-73.9159179,6.530908104999999
734,619940.7753445427,722022.04424876,-73.91519266000002,6.530908104999999
735,620020.9702782677,722022.217025434,-73.91446742,6.530908105
736,620101.1652308529,722022.3899176468,-73.91374218,6.530908104999999
737,620181.3602023135,722022.5629253986,-73.91301694,6.530908105000001
738,620261.5551926651,722022.7360486895,-73.9122917,6.530908105
739,620341.7502019145,722022.9092875196,-73.91156646,6.530908104999999
740,620421.9452300788,722023.0826418892,-73.91084122,6.530908105
741,620502.1402771674,722023.2561117983,-73.91011598,6.530908105
742,620582.3353431962,722023.4296972472,-73.90939074,6.530908105
743,620662.530428176,722023.6033982356,-73.9086655,6.530908104999999
744,620742.7255321182,722023.7772147644,-73.90794026,6.530908105
745,620822.9206550396,722023.9511468329,-73.90721502,6.530908104999999
746,620903.1157969472,722024.1251944416,-73.90648978,6.530908104999999
747,620983.3109578564,722024.2993575908,-73.90576454,6.530908104999999
748,621063.5061377812,722024.4736362807,-73.9050393,6.530908105
749,621143.7013367327,722024.648030511,-73.90431406,6.530908105
750,621223.8965547238,722024.8225402823,-73.90358882,6.530908105
751,621304.0917917654,722024.9971655942,-73.90286358,6.530908104999999
752,621384.2870478731,722025.1719064473,-73.90213834,6.530908105
753,621464.4823230581,722025.3467628418,-73.9014131,6.530908105000001
754,621544.6776173315,722025.5217347774,-73.90068786,6.530908105000001
755,621624.8729307088,722025.6968222545,-73.89996262,6.530908104999999
756,616653.1980041462,721824.6215655174,-73.9449275,6.529185659999999
757,616733.3924496719,721824.7895616649,-73.94420226,6.529185659999999
758,616813.5869135407,721824.9576733158,-73.94347702,6.529185659999999
759,616893.78139577,721825.1259004701,-73.94275178,6.529185659999999
760,616973.9758963707,721825.2942431282,-73.94202654,6.529185659999999
761,617054.1704153541,721825.4627012898,-73.9413013,6.529185660000001
762,617134.3649527355,721825.6312749552,-73.94057606,6.529185659999999
763,617214.5595085248,721825.7999641247,-73.93985082,6.52918566
764,617294.7540827388,721825.9687687982,-73.93912558,6.529185659999998
765,617374.9486753844,721826.1376889761,-73.93840034,6.529185659999999
766,617455.1432864772,721826.3067246585,-73.9376751,6.52918566
767,617535.337916031,721826.4758758452,-73.93694986,6.5291856600000004
768,617615.5325640574,721826.6451425367,-73.93622462,6.52918566
769,617695.7272305685,721826.814524733,-73.93549938,6.52918566
770,617775.9219155757,721826.9840224342,-73.93477414,6.52918566
771,617856.116619096,721827.1536356403,-73.9340489,6.529185659999998
772,617936.3113411362,721827.3233643519,-73.93332366,6.52918566
773,618016.5060817119,721827.4932085687,-73.93259842,6.529185659999999
774,618096.7008408367,721827.6631682909,-73.93187318,6.529185659999998
775,618176.8956185223,721827.8332435188,-73.93114794,6.52918566
776,618257.0904147811,721828.0034342526,-73.9304227,6.52918566
777,618337.2852296242,721828.1737404921,-73.92969746,6.5291856600000004
778,618417.4800630659,721828.3441622376,-73.92897222,6.529185659999998
779,618497.6749151213,721828.5146994892,-73.92824698,6.529185659999999
780,618577.8697857975,721828.6853522473,-73.92752174,6.5291856600000004
781,618658.0646751114,721828.8561205117,-73.9267965,6.529185659999999
782,618738.2595830727,721829.0270042826,-73.92607126,6.529185659999999
783,618818.4545096969,721829.1980035604,-73.92534602,6.5291856600000004
784,618898.6494549953,721829.3691183449,-73.92462078,6.529185659999999
785,618978.8444189788,721829.5403486365,-73.92389554,6.52918566
786,619059.0394016644,721829.711694435,-73.9231703,6.529185659999999
787,619139.2344030592,721829.8831557408,-73.92244506,6.529185659999999
788,619219.4294231785,721830.0547325541,-73.92171982,6.5291856600000004
789,619299.6244620363,721830.2264248749,-73.92099458,6.529185659999999
790,619379.8195196439,721830.3982327033,-73.92026934,6.529185659999999
791,619460.0145960137,721830.5701560396,-73.9195441,6.52918566
792,619540.2096911571,721830.7421948836,-73.91881886,6.52918566
793,619620.4048050896,721830.9143492358,-73.91809362000001,6.52918566
794,619700.5999378221,721831.0866190963,-73.91736838,6.529185659999999
795,619780.795089366,721831.2590044652,-73.91664314,6.52918566
796,619860.9902597368,721831.4315053422,-73.9159179,6.529185659999998
797,619941.1854489441,721831.6041217283,-73.91519266000002,6.529185659999999
798,620021.3806570049,721831.776853623,-73.91446742,6.5291856600000004
799,620101.575883926,721831.9497010265,-73.91374218,6.529185659999999
800,620181.7711297229,721832.1226639391,-73.91301694,6.52918566
801,620261.9663944112,721832.2957423608,-73.9122917,6.52918566
802,620342.1616779977,721832.4689362919,-73.91156646,6.529185659999999
803,620422.3569804992,721832.6422457324,-73.91084122,6.529185659999999
804,620502.5523019256,721832.8156706825,-73.91011598,6.529185659999998
805,620582.7476422923,721832.9892111423,-73.90939074,6.529185659999999
806,620662.9430016105,721833.162867112,-73.9086655,6.529185659999999
807,620743.1383798913,721833.3366385918,-73.90794026,6.5291856600000004
808,620823.3337771517,721833.5105255815,-73.90721502,6.529185659999999
809,620903.5291933985,721833.6845280817,-73.90648978,6.52918566
810,620983.7246286473,721833.8586460922,-73.90576454,6.52918566
811,621063.9200829121,721834.0328796132,-73.9050393,6.52918566
812,621144.115556204,721834.2072286452,-73.90431406,6.5291856600000004
813,621224.3110485356,721834.3816931878,-73.90358882,6.52918566
814,621304.5065599182,721834.5562732414,-73.90286358,6.52918566
815,621384.7020903672,721834.730968806,-73.90213834,6.529185659999999
816,621464.8976398938,721834.9057798821,-73.9014131,6.52918566
817,621545.0932085091,721835.0807064694,-73.90068786,6.529185659999999
818,621625.2887962287,721835.2557485683,-73.89996262,6.529185659999998
819,616653.596756286,721634.1832612058,-73.9449275,6.527463214999998
820,616733.791476062,721634.3512138013,-73.94420226,6.527463215
821,616813.9862141818,721634.51928187,-73.94347702,6.527463215
822,616894.1809706619,721634.6874654122,-73.94275178,6.527463215
823,616974.375745514,721634.8557644278,-73.94202654,6.527463215
824,617054.570538749,721635.0241789175,-73.9413013,6.527463215000001
825,617134.7653503823,721635.192708881,-73.94057606,6.527463215
826,617214.9601804239,721635.3613543186,-73.93985082,6.527463215
827,617295.1550288906,721635.5301152304,-73.93912558,6.527463214999999
828,617375.3498957892,721635.6989916164,-73.93840034,6.527463214999999
829,617455.5447811352,721635.867983477,-73.9376751,6.527463215
830,617535.7396849426,721636.037090812,-73.93694986,6.527463215
831,617615.9346072228,721636.2063136218,-73.93622462,6.527463215000001
832,617696.1295479882,721636.3756519065,-73.93549938,6.527463214999999
833,617776.32450725,721636.5451056662,-73.93477414,6.527463214999999
834,617856.5194850251,721636.714674901,-73.9340489,6.527463214999999
835,617936.7144813205,721636.884359611,-73.93332366,6.527463214999999
836,618016.9094961515,721637.0541597964,-73.93259842,6.527463215
837,618097.1045295324,721637.2240754574,-73.93187318,6.527463215
838,618177.299581474,721637.394106594,-73.93114794,6.527463214999999
839,618257.4946519893,721637.5642532066,-73.9304227,6.527463215000001
840,618337.6897410892,721637.7345152949,-73.92969746,6.527463214999999
841,618417.8848487879,721637.9048928594,-73.92897222,6.527463215
842,618498.0799751008,721638.0753859001,-73.92824698,6.527463215
843,618578.2751200348,721638.245994417,-73.92752174,6.527463214999999
844,618658.4702836068,721638.4167184107,-73.9267965,6.527463215
845,618738.6654658265,721638.5875578808,-73.92607126,6.527463215
846,618818.8606667095,721638.7585128277,-73.92534602,6.527463215
847,618899.0558862668,721638.9295832516,-73.92462078,6.527463215000001
848,618979.2511245097,721639.1007691523,-73.92389554,6.527463215000001
849,619059.4463814552,721639.2720705302,-73.9231703,6.527463215
850,619139.64165711,721639.4434873855,-73.92244506,6.527463215
851,619219.8369514896,721639.6150197184,-73.92171982,6.527463215
852,619300.032264608,721639.7866675286,-73.92099458,6.527463214999999
853,619380.2275964767,721639.9584308167,-73.92026934,6.527463215000001
854,619460.4229471078,721640.1303095825,-73.9195441,6.527463214999999
855,619540.6183165129,721640.3023038263,-73.91881886,6.527463215000001
856,619620.8137047073,721640.4744135484,-73.91809362000001,6.527463214999999
857,619701.0091117021,721640.6466387486,-73.91736838,6.527463214999998
858,619781.2045375087,721640.8189794272,-73.91664314,6.527463214999999
859,619861.3999821424,721640.9914355844,-73.9159179,6.527463214999999
860,619941.595445613,721641.1640072203,-73.91519266000002,6.527463215000001
861,620021.7909279374,721641.336694335,-73.91446742,6.527463215
862,620101.9864291225,721641.5094969287,-73.91374218,6.527463214999999
863,620182.1819491837,721641.6824150013,-73.91301694,6.527463215
864,620262.3774881365,721641.8554485531,-73.9122917,6.527463214999998
865,620342.573045988,721642.0285975847,-73.91156646,6.527463215000001
866,620422.7686227547,721642.2018620954,-73.91084122,6.527463215
867,620502.9642184468,721642.3752420859,-73.91011598,6.527463214999999
868,620583.1598330793,721642.5487375561,-73.90939074,6.527463215
869,620663.3554666637,721642.7223485064,-73.9086655,6.527463214999999
870,620743.5511192111,721642.8960749366,-73.90794026,6.527463214999999
871,620823.7467907384,721643.069916847,-73.90721502,6.527463215
872,620903.9424812526,721643.2438742379,-73.90648978,6.527463215
873,620984.1381907689,721643.4179471091,-73.90576454,6.527463215
874,621064.3339193016,721643.5921354609,-73.9050393,6.527463215
875,621144.5296668616,721643.7664392935,-73.90431406,6.527463215000001
876,621224.7254334618,721643.9408586071,-73.90358882,6.527463215
877,621304.9212191134,721644.1153934015,-73.90286358,6.527463215
878,621385.1170238316,721644.2900436772,-73.90213834,6.527463215
879,621465.3128476278,721644.4648094344,-73.9014131,6.527463215000002
880,621545.508690513,721644.6396906727,-73.90068786,6.527463214999999
881,621625.7045525027,721644.8146873929,-73.89996262,6.527463215
882,616653.9954036477,721443.7449694396,-73.9449275,6.52574077
883,616734.1903976019,721443.9128784821,-73.94420226,6.5257407700000005
884,616814.3854099002,721444.080902968,-73.94347702,6.52574077
885,616894.5804405595,721444.2490428974,-73.94275178,6.52574077
886,616974.7754895907,721444.4172982705,-73.94202654,6.525740769999999
887,617054.9705570054,721444.5856690874,-73.9413013,6.525740769999998
888,617135.1656428187,721444.7541553483,-73.94057606,6.525740769999998
889,617215.3607470405,721444.9227570534,-73.93985082,6.525740769999999
890,617295.5558696876,721445.0914742027,-73.93912558,6.525740769999999
891,617375.7510107671,721445.2603067963,-73.93840034,6.525740769999999
892,617455.9461702943,721445.4292548344,-73.9376751,6.525740769999998
893,617536.1413482833,721445.5983183173,-73.93694986,6.5257407700000005
894,617616.3365447453,721445.7674972449,-73.93622462,6.525740769999999
895,617696.5317596928,721445.9367916173,-73.93549938,6.525740769999999
896,617776.726993137,721446.1062014349,-73.93477414,6.525740769999999
897,617856.922245095,721446.2757266975,-73.9340489,6.525740769999999
898,617937.1175155735,721446.4453674057,-73.93332366,6.52574077
899,618017.312804588,721446.615123559,-73.93259842,6.525740769999999
900,618097.5081121526,721446.7849951581,-73.93187318,6.525740769999998
901,618177.7034382783,721446.954982203,-73.93114794,6.5257407700000005
902,618257.898782978,721447.1250846935,-73.9304227,6.52574077
903,618338.0941462626,721447.2953026303,-73.92969746,6.52574077
904,618418.2895281464,721447.4656360128,-73.92897222,6.525740769999999
905,618498.4849286446,721447.636084842,-73.92824698,6.525740769999999
906,618578.6803477643,721447.8066491175,-73.92752174,6.525740769999999
907,618658.8757855224,721447.9773288396,-73.9267965,6.52574077
908,618739.0712419285,721448.1481240081,-73.92607126,6.525740769999999
909,618819.2667169981,721448.3190346236,-73.92534602,6.525740769999998
910,618899.4622107424,721448.4900606861,-73.92462078,6.5257407700000005
911,618979.6577231726,721448.6612021956,-73.92389554,6.525740769999998
912,619059.8532543057,721448.8324591523,-73.9231703,6.525740769999998
913,619140.0488041483,721449.0038315564,-73.92244506,6.525740769999999
914,619220.2443727164,721449.1753194081,-73.92171982,6.525740769999999
915,619300.4399600235,721449.3469227072,-73.92099458,6.525740769999999
916,619380.6355660809,721449.5186414543,-73.92026934,6.52574077
917,619460.8311909015,721449.6904756491,-73.9195441,6.525740769999998
918,619541.0268344961,721449.862425292,-73.91881886,6.525740769999999
919,619621.2224968805,721450.0344903832,-73.91809362000001,6.52574077
920,619701.4181780654,721450.2066709227,-73.91736838,6.525740769999999
921,619781.6138780626,721450.3789669106,-73.91664314,6.5257407700000005
922,619861.8095968873,721450.5513783471,-73.9159179,6.525740769999999
923,619942.0053345491,721450.7239052324,-73.91519266000002,6.52574077
924,620022.201091065,721450.8965475663,-73.91446742,6.525740769999998
925,620102.3968664419,721451.0693053495,-73.91374218,6.525740769999999
926,620182.5926606954,721451.2421785818,-73.91301694,6.52574077
927,620262.7884738408,721451.4151672634,-73.9122917,6.525740769999999
928,620342.984305885,721451.5882713941,-73.91156646,6.525740769999998
929,620423.1801568451,721451.7614909748,-73.91084122,6.52574077
930,620503.3760267305,721451.934826005,-73.91011598,6.525740769999999
931,620583.571915557,721452.1082764851,-73.90939074,6.52574077
932,620663.7678233356,721452.2818424151,-73.9086655,6.525740769999999
933,620743.9637500775,721452.4555237953,-73.90794026,6.525740769999998
934,620824.1596957997,721452.6293206257,-73.90721502,6.52574077
935,620904.355660509,721452.8032329065,-73.90648978,6.525740769999999
936,620984.5516442208,721452.9772606377,-73.90576454,6.525740769999999
937,621064.7476469493,721453.1514038199,-73.9050393,6.52574077
938,621144.9436687056,721453.3256624526,-73.90431406,6.52574077
939,621225.1397095022,721453.5000365363,-73.90358882,6.525740769999998
940,621305.3357693505,721453.6745260711,-73.90286358,6.525740769999998
941,621385.5318482659,721453.849131057,-73.90213834,6.525740769999998
942,621465.7279462595,721454.0238514947,-73.9014131,6.52574077
943,621545.9240633426,721454.1986873836,-73.90068786,6.525740769999998
944,621626.1201995306,721454.3736387241,-73.89996262,6.525740769999998
945,616654.3939462306,721253.3066902156,-73.9449275,6.524018324999999
946,616734.5892142912,721253.4745557046,-73.94420226,6.524018325000001
947,616814.7845006961,721253.6425366071,-73.94347702,6.524018325
948,616894.9798054622,721253.8106329232,-73.94275178,6.524018325000001
949,616975.1751286008,721253.9788446529,-73.94202654,6.524018324999999
950,617055.3704701228,721254.1471717966,-73.9413013,6.524018325
951,617135.565830044,721254.3156143544,-73.94057606,6.524018325
952,617215.7612083739,721254.4841723264,-73.93985082,6.524018325000001
953,617295.9566051295,721254.6528457124,-73.93912558,6.524018324999999
954,617376.1520203179,721254.821634513,-73.93840034,6.524018324999999
955,617456.3474539542,721254.9905387282,-73.9376751,6.524018325
956,617536.5429060527,721255.1595583581,-73.93694986,6.524018325
957,617616.7383766243,721255.3286934028,-73.93622462,6.524018324999999
958,617696.933865682,721255.4979438625,-73.93549938,6.524018325
959,617777.1293732367,721255.6673097374,-73.93477414,6.524018325
960,617857.3248993054,721255.8367910272,-73.9340489,6.524018324999999
961,617937.5204438949,721256.0063877327,-73.93332366,6.524018324999999
962,618017.7160070208,721256.1760998536,-73.93259842,6.524018325
963,618097.911588697,721256.3459273902,-73.93187318,6.524018324999999
964,618178.1071889348,721256.5158703424,-73.93114794,6.524018324999999
965,618258.3028077468,721256.6859287107,-73.9304227,6.524018324999999
966,618338.4984451442,721256.8561024949,-73.92969746,6.524018324999999
967,618418.6941011408,721257.0263916954,-73.92897222,6.524018324999999
968,618498.8897757523,721257.1967963123,-73.92824698,6.524018325
969,618579.0854689857,721257.3673163456,-73.92752174,6.524018324999999
970,618659.2811808577,721257.5379517954,-73.9267965,6.524018324999999
971,618739.4769113781,721257.7087026619,-73.92607126,6.524018324999999
972,618819.6726605623,721257.8795689454,-73.92534602,6.524018324999999
973,618899.8684284216,721258.0505506459,-73.92462078,6.524018324999999
974,618980.0642149671,721258.2216477635,-73.92389554,6.524018324999999
975,619060.2600202156,721258.3928602985,-73.9231703,6.524018325000001
976,619140.4558441744,721258.5641882506,-73.92244506,6.524018324999999
977,619220.6516868585,721258.7356316205,-73.92171982,6.524018325
978,619300.8475482821,721258.9071904081,-73.92099458,6.524018325
979,619381.0434284565,721259.0788646134,-73.92026934,6.524018324999999
980,619461.2393273942,721259.2506542366,-73.9195441,6.524018325
981,619541.4352451063,721259.4225592781,-73.91881886,6.524018324999999
982,619621.6311816085,721259.5945797379,-73.91809362000001,6.524018324999999
983,619701.8271369118,721259.7667156159,-73.91736838,6.524018325
984,619782.0231110275,721259.9389669123,-73.91664314,6.524018324999999
985,619862.2191039709,721260.1113336276,-73.9159179,6.524018325000001
986,619942.4151157519,721260.2838157616,-73.91519266000002,6.524018324999999
987,620022.6111463873,721260.4564133143,-73.91446742,6.524018324999999
988,620102.8071958842,721260.6291262864,-73.91374218,6.524018324999999
989,620183.0032642577,721260.8019546774,-73.91301694,6.524018324999999
990,620263.1993515235,721260.974898488,-73.9122917,6.524018324999999
991,620343.3954576886,721261.147957718,-73.91156646,6.524018325
992,620423.5915827698,721261.3211323677,-73.91084122,6.524018325
993,620503.7877267767,721261.4944224369,-73.91011598,6.524018324999999
994,620583.983889725,721261.6678279261,-73.90939074,6.524018324999999
995,620664.1800716256,721261.8413488354,-73.9086655,6.524018325
996,620744.3762724901,721262.014985165,-73.90794026,6.524018325
